0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.9542595,-0.8994443,0.97723794,-0.9715498,0.878595,0.79369473,0.8852035,0.8498462,-0.81262195,0.94583017,-0.9821211,-0.19384661,0.95832664,-0.7720999,-0.6859596,-0.97045827,-0.7560536,-0.6668843,0.74912286,0.9744363,-0.21806107,0.3494079,-0.96671754,-0.9641337,0.9978667,-0.001763733,0.9128778,-0.97709095,-0.972161,0.790991,0.238348,0.24317814,-0.9991923,-0.9420792,0.577968,-0.92400974,0.9443837,0.85664165,-0.2797953,0.91228765
-0.26032466,-0.41937777,0.3192115,0.19965887,-0.13359639,-0.31206185,-0.18946181,-0.09494721,0.41225258,-0.5169269,0.4907134,0.52087736,0.15045127,0.2829656,-0.08488076,0.1883497,0.22136723,-0.056217156,-0.21770866,0.06574586,0.13937537,0.14383608,0.009552776,-0.11910701,-0.43511367,-0.059466403,-0.023150858,0.3766926,-0.013523255,-0.07343658,-0.21124652,0.20628825,0.6792945,0.48895407,0.20581374,0.29351953,-0.65803045,0.20468065,-0.004460707,-0.39939004
-0.12372556,-0.408938,0.25934926,0.26596516,-0.06367049,-0.21547711,-0.09575752,-0.04981494,0.40955007,-0.43714166,0.47684306,0.50130606,0.16336954,0.19944465,-0.16441143,0.12464655,0.15183035,-0.076023154,-0.21455021,0.08307853,0.16878438,0.20438002,-0.009711377,-0.13086107,-0.38564724,0.00654957,0.017042475,0.37698177,-0.111469686,0.02972532,-0.28008506,0.11655734,0.6998729,0.4577003,0.29956263,0.17294635,-0.66880214,0.1305015,-0.07796857,-0.37165976
-0.37484866,-0.42066923,0.36320665,0.14040466,-0.19392474,-0.3780901,-0.2740695,-0.14845158,0.4107849,-0.5754058,0.50115144,0.51555294,0.136969,0.34293288,-0.00333445,0.24161293,0.2831335,-0.030224977,-0.22711009,0.030290432,0.101841606,0.089551166,0.028179253,-0.10350759,-0.4790942,-0.1318457,-0.065169945,0.36959478,0.07048697,-0.16290404,-0.13742091,0.272157,0.65351486,0.50079197,0.12322522,0.3917525,-0.6378234,0.26774874,0.06403279,-0.41240048
0.98838294,-0.93996084,0.9825055,-0.96753377,0.9549899,0.8837639,0.9064192,0.93320227,-0.67537135,0.9592755,-0.98982185,-0.71494615,0.9289992,-0.818905,-0.89855593,-0.98164105,-0.9521829,-0.84544396,0.4883047,0.98152965,0.5646856,0.7828701,-0.95731455,-0.9281045,0.99820656,0.65802205,0.93544996,-0.9881781,-0.98177904,0.9266068,-0.5492415,-0.61014694,-0.99916136,-0.96771556,0.8864615,-0.94553286,0.93417776,0.90839124,-0.6306231,0.964787
-0.37572354,-0.42098632,0.364185,0.13933213,-0.1944012,-0.37877843,-0.27490062,-0.14874257,0.41070107,-0.57599694,0.5012113,0.51562405,0.13748452,0.34352392,-0.0027756765,0.24206528,0.28351784,-0.029963398,-0.22689098,0.030558163,0.10214885,0.08891047,0.027869646,-0.10332713,-0.4795469,-0.13266549,-0.06509441,0.36947343,0.071369424,-0.1636317,-0.1367222,0.2731467,0.653031,0.50081563,0.12226006,0.39275175,-0.6377787,0.26844308,0.06458118,-0.41238877
-0.0684473,-0.4238309,0.25827366,0.2773563,-0.035260893,-0.18684031,-0.06697241,-0.034178715,0.41363904,-0.41283637,0.47376376,0.4895153,0.18525018,0.1666728,-0.19231065,0.09984047,0.13902251,-0.08593918,-0.22442837,0.09265477,0.18267857,0.23615693,-0.032782007,-0.15265162,-0.37262914,0.024340661,0.043416187,0.38059506,-0.15726109,0.07396779,-0.30428484,0.092311494,0.70882267,0.44899204,0.33790022,0.13515873,-0.6800698,0.12803009,-0.10301083,-0.3588112
-0.057271075,-0.42950052,0.26128018,0.27761367,-0.029659504,-0.18288542,-0.0621837,-0.03121879,0.41513118,-0.40920368,0.47337154,0.48690915,0.19199139,0.16019252,-0.19776835,0.09509732,0.13843222,-0.08840484,-0.22794034,0.09504894,0.18580732,0.24356286,-0.039528325,-0.15962403,-0.3708592,0.02695842,0.05027575,0.38176608,-0.1676428,0.08332177,-0.30883983,0.08924239,0.7109271,0.44801298,0.34561184,0.12907247,-0.68337655,0.13149653,-0.1074785,-0.35617593
-0.08055006,-0.42070314,0.2586389,0.2749276,-0.041392248,-0.19321159,-0.073273405,-0.037476197,0.41279036,-0.41830906,0.47443843,0.49231422,0.18047878,0.17398569,-0.18633242,0.10528307,0.14184159,-0.08381493,-0.22221117,0.09067301,0.17976913,0.22931941,-0.02779806,-0.14796606,-0.37550676,0.020680612,0.037629038,0.37989494,-0.14727533,0.06434965,-0.29917872,0.097672276,0.70693797,0.451107,0.32971257,0.14343081,-0.6777767,0.12862395,-0.097592585,-0.36173105
0.6063553,-0.88876903,0.9726137,-0.9098942,0.7015722,0.58282113,0.70264685,0.93870264,-0.8318331,0.8874233,-0.9796562,0.5125467,0.9833888,-0.41551438,-0.23964152,-0.9468079,-0.7881495,-0.50431806,0.8739828,0.9387565,-0.6336437,-0.5399275,-0.98016,-0.9590314,0.99327946,-0.67488664,0.89365613,-0.934664,-0.9289958,0.21380295,0.68931437,0.6690955,-0.998646,-0.94112873,0.0072946222,-0.8099429,0.947711,0.6598198,-0.029912995,0.9320682
-0.13270165,-0.42488068,0.28123805,0.2518306,-0.067720905,-0.23208822,-0.10737687,-0.052293755,0.41383672,-0.45041475,0.47920278,0.5037833,0.17460836,0.20741224,-0.15931456,0.13003622,0.16702111,-0.07754529,-0.22192197,0.08590976,0.1700259,0.20689583,-0.019953439,-0.14405693,-0.39370838,-0.00025170296,0.022113485,0.3804789,-0.110846184,0.025743341,-0.27603972,0.13234021,0.7007483,0.46597567,0.2956912,0.18890601,-0.6753598,0.1560262,-0.070846304,-0.37439245
0.9891161,-0.9414264,0.9824824,-0.9672449,0.9575093,0.88573104,0.90710837,0.9362446,-0.661642,0.9590347,-0.9900357,-0.7322072,0.9260355,-0.81873107,-0.906118,-0.98203194,-0.9563813,-0.8499289,0.46729326,0.9813097,0.5979681,0.79537284,-0.9563416,-0.9256246,0.9982405,0.684835,0.9360119,-0.9886728,-0.9821411,0.9286294,-0.58252656,-0.6400034,-0.99913126,-0.96920025,0.8949431,-0.94567966,0.93401235,0.9088503,-0.64972186,0.96650064
