0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.4652173,-0.75434226,0.11826923,0.062698014,-0.30146676,-0.036890425,-0.62269145,0.048459575,0.08033231,0.072181076,-0.6908225,-0.20976791,0.5399468,-0.7471411,0.025516286,0.047191262,0.6465371,0.8968595,0.012198063,-0.20818833,0.79477847,-0.023483345,-0.16401905,-0.505759,0.83744,0.21508518,-0.27193138,-0.4781566,-0.17097583,0.11870738,-0.51142836,-0.30627394,-0.5046593,-0.95536035,-0.0901269,-0.087533146,0.6904537,0.16163662,0.26320446,-0.22494839,-0.12645577,0.5799788,-0.6511385,0.09782032,0.08921533,0.353704,0.16998461,0.7119115,0.03445029,-0.21622738,0.124027595,0.4185736,0.5229808,-0.63161826,-0.5258261,-0.70186555,0.2012678,0.007198721,0.36837754,0.36977622,-0.18814015,0.10245955,0.31737977,0.70628047,-0.7666162,0.7790219,-0.46363434,-0.352303,-0.20215848,0.6377412,-0.058511034,-0.44827485,-0.101241626,0.36503357,0.39892587,-0.09482726,0.4485128,-0.08352875,0.62719464,0.030501902,-0.29746065,-0.14583679,0.59912807,-0.84239185,0.2821416,0.17535804,-0.7144266,0.184509,0.7670521,-0.2826658,-0.20232329,0.13714029,0.6479632,-0.029001668,0.04085044,-0.14358018,0.55340886,-0.3397551,-0.0119645735,-0.6179934
0.2595442,0.37174284,-0.42916095,-0.22880732,-0.7303715,-0.8698335,0.48149934,-0.0030873,-0.051777128,-0.30940524,0.51169175,0.41603798,-0.34305793,-0.9291978,-0.33613506,-0.4366143,-0.0060643177,-0.77716804,-0.052704345,0.34154025,-0.36730585,-0.29405344,0.012883142,0.37617654,-0.47877324,0.36719376,0.04261906,0.7216422,-0.72525805,0.5433693,0.6181817,-0.12903194,0.70616955,0.9153762,0.34794542,0.24467726,-0.2822415,0.585595,-0.255014,-0.4533179,-0.3093561,0.34717643,0.71861845,0.753756,0.18999608,-0.50712866,0.41873235,-0.9438481,-0.52644837,0.22237004,-0.045530908,0.48878542,0.29959053,0.22637092,0.33965442,0.38635963,0.19495966,0.009750353,0.2422204,-0.32369342,0.15450798,0.3404997,0.19012648,-0.77954006,0.16305551,-0.4805392,0.18434677,-0.5420866,0.47984782,-0.26773673,-0.032964,0.65338063,0.49439722,-0.5764096,0.80285263,0.01425517,-0.8799562,-0.4208989,-0.76382023,-0.36127213,0.50663036,-0.7044,-0.557835,0.4129717,-0.9048824,0.06353095,0.32569298,0.48088804,-0.53466535,-0.19566669,0.43653166,0.81903946,-0.88120306,-0.023168739,0.511373,0.7192035,-0.19528951,0.5009654,0.7808307,0.065447435
-0.2398756,-0.2864278,0.343893,-0.2791546,0.25615624,-0.69561505,-0.33006328,-0.06718366,-0.16269395,0.29761136,-0.7299004,-0.019606814,0.20597188,-0.74250025,0.22123225,-0.28263396,-0.45138383,0.09308669,0.116847694,-0.3464433,-0.0044164984,0.05704981,-0.19514324,-0.6064402,0.28372186,0.12063306,-0.5367569,-0.64963627,0.12152675,-0.38607863,0.28490746,-0.3332222,0.23606224,-0.9302242,-0.32046244,-0.44165048,0.38132557,-0.1948783,-0.039758023,0.37214437,-0.10055777,-0.61311865,-0.500082,0.12855314,-0.46125996,-0.32173097,-0.30100414,0.7829256,0.34878293,0.07888169,-0.07679709,-0.5561136,-0.627756,-0.4161706,-0.13148683,-0.6677942,-0.44356826,-0.44733667,-0.7325228,0.14740045,-0.47944555,-0.04577085,-0.37484574,-0.110225394,0.52362275,-0.4792348,-0.7860411,0.51070017,-0.33826116,0.25634962,-0.8568782,-0.23857135,0.268914,0.06831386,0.050469007,0.5466829,0.28954992,0.37192106,0.32449135,-0.35260636,-0.064946204,0.098051965,0.4005643,-0.69558626,0.36643016,-0.061129056,0.08125903,-0.6509002,0.18891326,-0.22412582,-0.72198355,-0.52390224,0.8737937,0.49162167,-0.2610373,-0.4219746,0.16847679,-0.693438,0.21720769,0.5035491
0.030696996,-0.5859282,0.49803555,0.07880013,-0.73085064,-0.80827224,-0.5537396,0.26094174,-0.05291283,-0.2220037,-0.6542382,-0.1432756,0.2932926,-0.8473368,-0.37450626,0.18536144,0.47628844,0.43866667,0.39479363,0.04034536,0.7092151,-0.054509677,-0.19895208,0.19909616,0.50043696,-0.24357405,-0.13566235,-0.37741157,-0.104664266,-0.22519629,0.5066943,0.3908838,0.52718323,-0.8440248,-0.25715926,0.12014129,0.75064635,0.6439962,-0.38728538,0.22989312,-0.048535142,0.24700862,-0.5326342,0.07272506,-0.033305455,-0.20991218,-0.48391044,-0.75325465,-0.89274144,0.35175785,0.23948327,0.38769826,0.12711948,-0.082719326,-0.23735553,0.7665534,-0.80248713,-0.2239659,-0.62656724,-0.03614042,-0.14192247,-0.05770717,-0.4619053,-0.7626467,0.6611318,0.04589714,-0.8144428,0.5465155,0.525747,0.7102408,-0.49769664,-0.5178134,0.36655965,0.23422399,0.5577322,0.72561425,0.0070783533,0.14257474,-0.51895016,-0.25334772,-0.20604572,-0.52071494,0.72118336,-0.7185293,-0.6624768,-0.05790047,-0.7338186,0.051959522,0.017617809,-0.65479267,-0.48636246,0.4416994,0.3693023,-0.24852395,0.5061343,0.4056431,0.1290708,0.60874027,-0.35260218,-0.09739346
0.12113118,-0.84126264,-0.009030953,0.3181464,-0.57511955,0.33589116,-0.44324687,0.25955036,0.08110736,-0.02439912,-0.5319355,-0.2899901,0.42237657,-0.7389174,-0.4114371,-0.17912,0.76358944,0.94296324,0.36315212,0.1882731,0.78822714,-0.39765415,-0.033539493,0.012785969,0.7596211,0.24556138,0.321469,0.15632829,-0.46022314,0.14197691,-0.24774493,0.083162434,-0.3789016,-0.7129519,-0.20883779,-0.22576323,0.43978798,0.46187642,0.11748035,0.088350624,0.06683658,0.6905126,-0.19660129,-0.23017186,-0.03988763,-0.40846556,0.38752303,-0.15273707,-0.29155433,0.1271166,0.29982015,0.34339753,0.4812982,-0.6616409,-0.3700665,0.0026320806,0.08564815,0.24531688,0.3415951,0.55389565,0.40784746,0.18917918,0.6420471,0.7261134,-0.8245687,0.78620636,0.15970543,-0.15289754,0.3553605,0.462339,0.74689144,0.09642453,0.3776942,0.45835587,0.18688202,-0.10706026,-0.03056357,-0.59096956,-0.5063448,-0.13233002,-0.12276584,-0.3297084,0.55615014,-0.78654915,-0.8634746,-0.10547937,-0.8309158,0.36711472,-0.080953136,-0.7875154,0.30210328,0.53723705,0.024397254,-0.3642329,0.32872283,0.13938366,-0.04137945,0.41735467,0.486417,-0.70943224
0.12656382,-0.6612041,0.51881725,0.010174011,0.010905456,-0.5340652,-0.7573693,-0.11740895,-0.16427876,-0.3227488,-0.83721185,-0.017893312,0.283361,-0.62008244,-0.018745698,-0.03589542,0.2115611,0.14595504,0.20492546,-0.3395521,0.67805135,0.03978039,-0.15485978,-0.37791348,0.6911606,0.12732494,-0.51510006,-0.8674399,0.18973142,-0.07517502,-0.09562243,0.16200876,-0.44315735,-0.98019767,-0.40104866,0.008225192,0.3433278,0.30890206,0.065779105,0.09824172,-0.2571749,0.2739001,-0.7308915,0.26122013,-0.14386478,0.44995266,-0.14492065,0.89546776,-0.17779064,0.17031021,0.07586621,0.23553964,-0.105455145,-0.15338998,-0.45937014,-0.6988816,0.57572085,-0.35200837,-0.14094469,0.035969086,-0.49694207,-0.03610022,0.13952063,0.65561694,-0.027787687,0.6215984,-0.6982579,0.5584356,-0.03431192,0.5634663,-0.63466275,-0.7676356,-0.09612061,0.06699383,0.30204767,0.24117441,0.71613085,0.23878644,0.654403,-0.1688394,-0.4402022,-0.025740035,0.6700955,-0.69707435,0.7829517,0.16491844,-0.52608764,0.06947194,0.6837108,0.018170679,-0.63297737,-0.19422963,0.8635833,-0.024566058,0.1269566,0.059754994,0.21069066,-0.4886961,-0.4905602,-0.3859332
-0.23005724,-0.6635124,0.3128685,0.12855217,0.5783548,0.59871453,0.3830412,0.13383842,-0.06484213,0.3032696,-0.5094135,-0.342376,0.5000662,-0.2737828,-0.43069035,-0.12480696,0.08580661,0.92374533,0.044288468,0.36526695,0.462701,-0.08999242,-0.28754634,-0.29985702,0.52386093,0.18939404,0.14081895,-0.14505325,-0.0524294,-0.07436658,-0.37458453,0.060961004,-0.72324,-0.5702481,-0.02405306,-0.53043807,-0.69908476,-0.16031294,0.29686394,-0.008561157,-0.075811625,0.35151333,-0.3305131,-0.10180441,-0.3673967,-0.10776117,0.12543164,0.8255791,0.22031233,0.03705127,0.123471044,-0.27129897,-0.33020017,-0.7520888,0.4304392,-0.49069747,0.7929242,0.05111347,0.39657408,0.5725213,0.5135151,0.20236312,0.9189054,0.92231053,-0.7834722,0.7006966,0.8097769,0.64657915,-0.10688089,-0.46365184,0.90181535,0.25173613,0.13639978,0.28256896,0.08248687,-0.354237,-0.24302231,-0.12626253,0.09203737,0.08530453,-0.24320166,0.42160717,-0.16976658,-0.6077937,-0.7256698,-0.42135376,-0.31193888,-0.46452346,-0.8117562,-0.26891097,0.1984061,-0.23826826,0.5694548,0.47643048,-0.1431057,-0.16150795,-0.69709903,-0.10539652,0.38161346,-0.0756043
0.02693593,-0.14185838,0.62051994,0.14240022,-0.3607079,-0.9158166,-0.7559139,0.02500226,-0.45651865,-0.32187882,-0.66386783,-0.3964509,-0.06596194,-0.95323884,-0.5709361,-0.13601002,-0.17269342,-0.4716643,0.12311879,0.14286645,-0.611028,0.36741793,-0.3609339,-0.3608805,0.03356806,-0.27301335,-0.61028296,0.036780525,-0.47983256,0.3524399,0.29710865,0.086485155,-0.21838824,-0.7764831,-0.3445979,-0.13289003,-0.44269967,0.7561835,-0.3010466,0.20697197,0.20775205,-0.22621946,-0.6736708,0.43024564,-0.2648396,0.123050876,-0.1016998,0.4610229,-0.29453388,0.072141714,0.18190712,0.07778625,-0.21740294,0.42431575,0.28166133,0.004334361,0.56074685,-0.4094022,-0.26679313,-0.3240894,0.17915905,0.14600068,0.7614175,0.48183128,0.090542376,-0.29538912,-0.4520081,0.75282174,0.2286565,0.23898411,-0.72358847,-0.030961556,0.3537057,-0.3824842,0.818132,0.2138563,-0.47408864,0.3177578,-0.07503663,0.16691788,-0.25872123,-0.4663098,0.23346938,-0.61110544,-0.50490874,0.05614605,-0.26367655,0.47806665,-0.4971747,-0.4044369,-0.08293166,0.17435153,0.7803501,-0.06708499,0.29521608,0.07142705,-0.49825245,0.014331844,-0.06509133,0.61523724
-0.60966593,0.31677747,-0.2289403,-0.042688504,-0.20337383,-0.674107,-0.19263598,-0.3186045,0.12228,0.4854831,-0.26863417,0.20519622,0.080874614,-0.72930884,0.54194224,0.3503287,-0.5944394,0.23515391,-0.09185777,-0.30652753,-0.39832217,-0.38590708,0.1518096,-0.4113286,-0.13018401,0.12303643,-0.53206277,-0.19088726,0.13027973,-0.121638596,0.4294935,-0.5719962,0.5116445,-0.83374804,0.3537258,-0.09909213,0.78000224,-0.48923633,-0.22230172,0.044244952,-0.3855497,-0.29612416,-0.22669092,0.3587097,0.16888273,-0.005134872,-0.6100677,-0.03280368,0.29577732,-0.32098812,-0.0019095738,-0.28126103,-0.50319916,-0.032329924,-0.23011057,-0.16195038,-0.7520355,0.018326677,-0.5542136,-0.59423465,-0.35932496,0.1994767,-0.8524154,-0.8130841,0.17790824,-0.5519969,-0.7569101,-0.4597367,-0.18555039,-0.19810793,-0.7230551,0.2167762,-0.12017397,0.18709707,0.012097291,0.23622039,-0.03949314,0.18652564,0.5293237,-0.22516726,0.5402995,0.18833171,0.18001527,-0.39420062,-0.048930574,-0.25365347,0.4025704,-0.6720764,0.41536996,0.08535887,-0.5883508,-0.60135794,0.68935364,0.74590635,-0.46316677,-0.20456697,0.36602208,-0.72458506,0.44536966,0.51511085
0.050571974,0.20790659,-0.65039676,-0.44361356,0.1906387,0.5498675,0.37557334,-0.38548845,0.14298017,0.6125182,0.53843313,-0.38707808,0.0005418154,0.7438437,0.77961785,-0.23957407,-0.6493041,0.6370937,-0.094412796,0.3625048,-0.34239325,-0.2584164,0.51007545,0.2912931,-0.7975331,0.28776148,0.40432253,0.520436,0.66759956,-0.16231893,0.7891385,0.76850605,0.80893135,0.78191036,0.12448204,-0.0169121,0.54787534,-0.5782527,0.05993007,-0.02829895,0.3228897,0.17157117,0.7190311,-0.56522614,0.287941,0.28549615,0.13154103,-0.7584251,0.8911462,-0.347181,-0.71523553,-0.39618033,0.11392233,0.10931563,0.16039307,-0.49133563,-0.42289037,0.8183394,0.552107,0.32627964,-0.47443408,0.12890396,-0.903171,-0.29735962,-0.664323,-0.29645047,0.44651052,-0.78643316,-0.6772369,-0.76395035,-0.6473912,0.73154527,-0.46896178,-0.31288147,-0.33056468,-0.647362,-0.07535305,0.19256105,0.58964735,0.6087276,0.6885952,0.42699945,-0.67974085,0.8005375,0.5464501,0.05787588,0.7377102,0.07157673,0.114987805,0.7089449,0.5351863,-0.3758314,-0.32374716,0.51565903,-0.4190449,-0.024561264,0.23601975,-0.16885643,-0.5651522,0.1528658
