0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.21084163,-0.120255426,0.025345847,-0.13046631,0.21986373,0.13171706,-0.16062923,-0.37723765,-0.095190264,-0.018604947,-0.060638078,0.020683445,-0.24329107,0.48718306,-0.047067232,-0.11899365,-0.43151778,-0.14754131,-0.04655013,0.10006235,0.050885387,-0.3781832,-0.16509855,-0.0599837,-0.12791446,0.25115559,-0.06260247,-0.3066738,-0.15358138,-0.09821838,-0.33044901,0.088024035,-0.12199669,-0.08826977,0.10702678,0.03267262,-0.27590847,-0.117939085,-0.044256873,-0.108153574,-0.065815076,0.13251217,0.11304642,-0.19824782,-0.27995953,0.10555447,-0.10783868,0.024398543,0.42552567,0.011712105,0.256989,0.118542574,0.065934174,-0.15892065,-0.082614705,-0.055834737,-0.06344972,-0.24126764,-0.09583777,0.18733814,-0.21173073,0.45759162,0.11728113,0.014679784,-0.09157503,0.1798244,0.2586247,-0.06586249,0.0786077,-0.0569431,-0.37966534,-0.08967452,-0.18605584,0.06953171,0.030640088,0.22447398,0.030924896,-0.063087516,0.1243327,0.28798953,0.01681235,0.006538591,0.08789761,-0.1582396,-0.036906734,0.053871684,-0.09492618,0.0050508124,-0.26890075,-0.003717301,-0.42465726,-0.05401426,0.27037,0.18995981,-0.0767925,0.085485235,0.20065217,0.17602582,0.12064334,-0.12129177
0.055567194,0.14388415,-0.041983545,0.05401972,-0.08889041,-0.02435904,0.13688128,0.1204193,0.06521913,-0.09212223,-0.0045223613,-0.025385017,0.13170777,-0.14185627,0.14047788,0.14950885,0.016757304,-0.20886792,-0.24560013,-0.114582516,-0.06825294,-0.0052410727,0.0391741,0.04234456,-0.049899243,0.030713106,-0.10400174,0.3147092,0.051760856,0.06546497,-0.014621717,-0.12532897,0.05198386,0.1412531,-0.014957779,0.26606694,-0.070485614,-0.09126501,0.15662554,0.083222464,0.07536926,-0.33687487,-0.019471548,-0.048266213,0.18234023,-0.11615321,0.0072151558,0.12502034,-0.19518982,-0.06750228,0.112444095,-0.07034356,-0.069824174,0.15855774,0.061823007,-0.0681314,-0.030434731,0.15872817,-0.12292847,-0.10220039,0.12412138,-0.09730706,-0.008744717,-0.20076764,-0.024563067,0.09487874,-0.09201529,0.088375606,0.0811448,0.02122625,0.21128272,0.16038352,0.13684294,-0.03811392,-0.028230134,-0.121369585,-0.031761505,0.045904975,0.015170715,-0.22103532,0.04979461,0.05310195,0.101535335,0.13658555,0.04876415,-0.066709384,0.17043848,-0.103103764,-0.03092068,-0.13930567,0.312815,-0.07174838,-0.3061278,-0.14940278,-0.021305323,-0.0087432545,-0.0982763,-0.02836406,0.08010122,0.19963202
0.012220871,-0.025394319,-0.091217704,0.005571555,0.021121524,0.23050018,0.03978493,-0.17433183,-0.078116864,-0.14063479,0.016779225,0.008628643,-0.0007769896,0.14943829,0.11461998,-0.07908812,-0.143393,-0.1717339,-0.25772563,0.024851235,-0.0027979687,-0.28515917,0.3014998,-0.09530635,0.06117721,0.023459228,0.024236942,0.122570254,-0.16950135,-0.050842132,-0.064221285,0.1723019,0.06589083,0.11691491,-0.11840461,0.2374393,-0.2966795,-0.0885383,0.11000734,0.07640372,-0.06033958,-0.17226115,0.12673834,-0.18526414,-0.072154716,0.07809538,-0.014228574,-0.004181243,0.11298642,0.0613678,0.09390267,-0.0537477,0.05106034,0.121115096,0.008545769,-0.11193655,-0.24023288,0.09017132,0.11100653,0.21493459,0.06954835,0.28108177,0.1329641,-0.002157066,-0.17035596,0.21151532,-0.008560476,0.018230388,0.06906886,-0.036439646,-0.076549485,-0.13859352,-0.17286433,0.06335466,-0.09892608,0.0044430243,-0.06590687,0.0026642906,0.038863894,0.008097721,0.030708611,0.032330908,-0.007902849,-0.004297804,0.034378756,-0.0829693,0.11978784,-0.012019633,-0.06954217,-0.038494203,0.13214853,0.0039052335,-0.11589984,0.038447715,-0.007919175,-0.054913275,0.05559561,-0.0038790305,0.16964757,0.13243432
0.024064375,0.06625413,-0.085979834,0.07028607,-0.038469613,-0.09845357,0.036030322,-0.012476403,0.030994313,-0.022036416,-0.03307342,-0.0019830116,0.19938181,0.03499844,0.16313548,0.14752899,-0.14404759,-0.26119158,-0.33128503,-0.056796122,0.02681028,-0.37628776,0.03421659,0.0011961062,-0.047189824,0.2925501,-0.1315712,0.15912369,-0.04973065,0.12594847,0.14831649,0.10497974,0.002776844,-0.09506059,0.06847262,0.3680435,-0.05909328,-0.06289537,0.012071153,-0.052047566,-0.027111158,-0.25153017,-0.03349182,-0.13454413,0.06995973,-0.0028669306,-0.070175216,0.12959391,-0.13279538,-0.06454833,0.24946623,-0.094407365,-0.05012218,0.09716019,0.0132376235,0.09631277,-0.034286775,-0.09685887,-0.15567765,-0.071091235,0.06521929,0.13955706,-0.13701382,-0.26950863,-0.059674297,-0.007951633,-0.08463499,0.10751603,0.14183417,-0.066265136,0.18334395,-0.0126923015,-0.047811102,-0.012911034,-0.023468157,0.01655205,0.20240141,-0.018161962,0.06472074,-0.07635185,0.14698565,0.05450416,0.19795582,0.2544513,-0.0177755,-0.113672994,0.04976697,-0.08930793,-0.14646076,-0.20764107,0.0627749,-0.09202546,-0.20281583,-0.05611764,-0.05442754,0.1368844,-0.0881442,0.011989668,0.24772994,0.13519505
0.06035347,0.060867872,-0.09336725,0.0021891308,0.024434142,-0.04048423,-0.0931718,-0.06570502,0.08176808,-0.0039590825,-0.0394229,0.075894974,0.08217169,0.16457264,-0.026925605,0.081297226,-0.102772735,-0.15021631,-0.18603086,-0.06842143,-0.026754247,-0.108808726,-0.2156519,0.22313459,-0.014442172,0.28730348,-0.14257751,-0.13016999,0.15105169,0.11300033,-0.19124874,-0.14869387,0.02154451,-0.004323443,0.10549641,0.23043068,0.017498037,-0.083809614,0.022167876,-0.05584805,-0.0077840225,-0.13485928,0.008743295,0.08326918,0.018034358,0.0042597484,-0.053892154,0.08454211,-0.019268582,-0.06557486,0.27091268,0.034097284,-0.089345634,-0.07229699,0.044440456,0.024189588,-0.007535503,-0.21001284,-0.1733397,-0.05965291,-0.14296745,0.06600974,-0.13919552,-0.24062413,0.043375473,0.07570905,-0.00963269,0.047568057,0.058501143,-0.024761308,0.049790926,0.17567542,-0.013142622,-0.06397743,-0.0086991135,-0.028025903,0.018666487,0.055844415,0.057187967,0.0025019806,0.110280134,0.020595364,0.098484695,0.050669495,0.013043659,0.027470673,0.0037353002,-0.06604045,-0.09225809,-0.053564135,-0.12979074,-0.12029736,-0.11950827,-0.022398774,0.058791924,0.08454323,-0.008709619,0.05455676,0.09193249,0.076461
-0.02570917,-0.10739061,-0.13891912,-0.00859426,0.07352556,0.13396485,0.0010913843,-0.21827248,-0.09993521,-0.041323714,0.020105593,0.09175805,-0.0021209305,0.2792513,0.069669195,-0.11286743,-0.22962834,-0.17236078,-0.14597403,0.018293867,0.023734136,-0.49796367,0.21932761,-0.11597667,0.045547407,0.22155155,-0.03928429,-0.12597984,-0.21205547,0.031635318,0.014654919,0.33221558,-0.011946229,-0.042832114,-0.05802089,0.20125425,-0.2589582,-0.030002143,-0.03920623,-0.06423518,-0.10511191,0.0011529414,0.13882597,-0.12113859,-0.18615782,0.14068983,-0.075158104,-0.012073446,0.27254903,0.065160885,0.13225393,-0.008596539,-0.0010977034,-0.017362313,-0.05291222,0.0036501472,-0.13083723,-0.15187633,0.058435835,0.21000525,-0.030308845,0.3337406,-0.0018440448,-0.023482388,-0.15613851,0.0807677,0.011302817,0.017952368,0.0010967334,-0.0908002,-0.08129495,-0.2505951,-0.28569925,0.10012477,-0.036662932,0.16677861,0.034221914,-0.031069078,0.05834121,0.09728212,0.06656392,-0.020077566,0.030606005,0.043698907,-0.010577307,0.008055766,0.022727134,-0.0025387844,-0.11988165,0.0036190918,-0.1973618,-0.057462886,0.093284175,0.14756663,-0.03850851,0.0037020408,0.12350999,0.00485668,0.31559876,-0.033685654
0.10935419,-0.003782103,-0.1527696,0.039889775,-0.06918249,-0.13312599,-0.07382504,0.005906476,0.022882264,0.11306979,0.03189028,0.19169283,0.17806087,0.068348974,-0.048408534,-0.0051489347,0.16530754,-0.008049739,0.07371868,-0.12040411,0.014520661,-0.123819135,-0.060081437,0.07951817,0.08029686,0.19440064,-0.08202826,-0.24989474,0.05627913,0.17972574,0.05708437,0.09762389,-0.014030268,-0.10092861,0.07291843,0.037396286,0.14115904,0.055844504,-0.1755057,-0.102506384,0.04449642,0.05386009,-0.03817649,0.20465434,-0.0344997,0.026702542,-0.020036768,-0.06652087,-0.026021888,0.045320824,0.08512645,0.04991137,-0.118188314,-0.12840793,0.039871123,0.121619426,0.09106375,-0.26324376,0.042951155,-0.013579564,-0.08734502,-0.055092707,-0.18007326,-0.096696235,0.04534086,-0.12359703,-0.08130614,-0.015933184,-0.09580276,0.0019451061,0.07753461,-0.04175011,-0.12735589,-0.0067112986,0.11127565,0.040726364,0.006684658,0.040550776,-0.09883351,0.02661406,0.07758696,-0.066434056,0.030538103,0.061700683,0.021762842,0.09378528,-0.06550084,0.039272953,0.026252542,0.031422038,-0.24854122,-0.04831339,0.0012610735,0.012433757,0.060724437,-0.03845209,-0.0067402627,-0.03849333,0.21944605,-0.13253108
0.092775255,0.013710611,-0.10650329,0.07289356,0.022192275,0.022660505,-0.015538771,-0.11976734,-0.041927084,-0.070215635,0.01193181,-0.0121842185,0.0937232,0.026271861,0.10295294,-0.03710713,0.023656167,-0.07775398,-0.09384941,-0.07706528,0.09784931,-0.24166174,0.24703565,-0.18326478,0.084859096,0.02845584,0.046417683,0.11847972,-0.19089629,-0.0058962167,0.21112792,0.2455441,-0.018512022,-0.10945501,0.0027630788,0.11594052,-0.03870984,-0.0035349259,-0.08896258,-0.025935119,-0.029387878,-0.0905301,0.020245666,-0.19272596,-0.01130947,0.030311547,-0.066121966,-0.06562125,-0.063781075,-0.025045546,0.015703566,-0.096538655,0.03398035,0.16466764,-0.026651239,0.06877018,-0.15526918,0.025779888,0.20254382,0.06394587,0.108524,0.20894584,-0.03542844,-0.004976633,-0.10109205,0.010829701,-0.09426565,0.016329166,0.13103263,-0.024616081,0.008499554,-0.22273523,-0.2098857,0.06583225,-0.060177732,0.0076171756,0.147075,-0.080587745,0.09892737,0.047079638,0.041372914,0.06717786,0.029584175,0.032468405,0.041038375,-0.1392546,-0.031345405,-0.027403858,-0.039772235,-0.11106011,0.13489391,0.0020543137,-0.0143082645,0.039368484,-0.004365292,-0.08446796,-0.033023357,-0.075854614,0.148565,0.009866711
-0.09675132,0.044567548,0.17924389,-0.0322454,-0.0824332,0.19002421,0.23859611,-0.0075155464,-0.012171609,-0.124416076,-0.0189671,-0.11223919,-0.06796781,-0.11778564,0.12065954,0.13670756,-0.15407977,-0.13367729,-0.21705046,0.051924765,-0.06470852,0.071957104,0.16577211,-0.09049683,-0.060604736,-0.2969384,-0.0018142101,0.36076668,-0.13967407,-0.18485312,-0.09496249,-0.065388516,0.089518026,0.23055609,-0.15999165,0.1388725,-0.3002608,-0.01908046,0.2532209,0.18394493,0.034289706,-0.22274157,-0.009665238,-0.1582557,0.08647742,-0.0134007195,0.11679874,0.1231692,0.023895204,0.07650728,0.039670724,-0.052697547,0.08154889,0.21186708,0.0089219725,-0.16484463,-0.044517055,0.39537913,-0.016370581,0.06665022,0.19159308,-0.024564346,0.31841353,0.04072998,-0.09824205,0.20763898,0.11981949,0.023625825,0.0267634,0.081531696,-0.06929241,0.08297273,0.13959987,-0.04730162,-0.0066790506,-0.08189522,-0.16447149,0.04934926,-0.074539684,-0.1601442,-0.07506899,0.01033156,0.115853705,0.02982665,-0.002124335,-0.13008548,0.21537621,-0.015007899,-0.023255832,-0.0818444,0.38100123,0.09590698,-0.16202821,-0.062242072,-0.16038984,0.07080593,-0.013948087,0.05629896,-0.07508842,0.20392841
-0.27203655,-0.03823238,0.3323572,-0.13631956,0.05469932,0.006034975,-0.17756741,0.13108481,0.013746795,0.21497373,-0.14424452,-0.30087522,-0.3371205,-0.36789793,-0.28582618,0.17526932,-0.28743324,0.37352297,0.43288448,0.3502253,0.084171146,0.5457314,-0.41951934,0.12506622,-0.039856244,-0.3083511,0.035523504,0.056551076,0.16442902,-0.28509077,-0.07445232,-0.3443711,-0.13808146,-0.19803107,0.0084785,-0.4454415,0.20891303,0.1684153,-0.062431294,0.09468641,-0.15171996,0.38825747,-0.16058677,-0.08310809,0.020910935,0.05879753,0.14485009,0.17358245,0.014226114,-0.009086569,-0.2315983,0.075497605,0.18496656,-0.11022105,0.03006554,0.08757592,0.2027201,0.21449503,-0.12935533,-0.23125537,-0.116614774,-0.20072086,0.11492676,0.1993782,0.27767232,-0.1850498,0.46443152,-0.06221111,-0.055611882,0.017820584,-0.1423271,0.2455913,0.4887499,-0.19065599,0.035761353,0.06074257,0.113440156,-0.0064677536,-0.1129413,-0.01326253,-0.1572162,-0.08969596,-0.020507693,-0.20097248,-0.15451775,-0.010355723,-0.13532886,-0.01767286,0.051702995,0.1373611,-0.14142041,0.08599312,0.30569908,0.076795585,-0.121559225,0.3476438,0.07789326,0.17169218,-0.6189614,-0.14695813
