Time (s)	ACALD	ACALDt	ACKr	ACONTa	ACONTb	ACt2r	ADK1	AKGDH	AKGt2r	ALCD2x	ATPM	ATPS4r	Biomass_Ecoli_core	CO2t	CS	CYTBD	D_LACt2	ENO	ETOHt2r	EX_ac_e	EX_acald_e	EX_akg_e	EX_co2_e	EX_etoh_e	EX_for_e	EX_fru_e	EX_fum_e	EX_glc__D_e	EX_gln__L_e	EX_glu__L_e	EX_h_e	EX_h2o_e	EX_lac__D_e	EX_mal__L_e	EX_nh4_e	EX_o2_e	EX_pi_e	EX_pyr_e	EX_succ_e	FBA	FBP	FORt2	FORti	FRD7	FRUpts2	FUM	FUMt2_2	G6PDH2r	GAPD	GLCpts	GLNS	GLNabc	GLUDy	GLUN	GLUSy	GLUt2r	GND	H2Ot	ICDHyr	ICL	LDH_D	MALS	MALt2_2	MDH	ME1	ME2	NADH16	NADTRHD	NH4t	O2t	PDH	PFK	PFL	PGI	PGK	PGL	PGM	PIt2r	PPC	PPCK	PPS	PTAr	PYK	PYRt2	RPE	RPI	SUCCt2_2	SUCCt3	SUCDi	SUCOAS	TALA	THD2	TKT1	TKT2	TPI	Error
0.0	0.0	0.0	0.0	1.0350929023248452	1.0350929023248452	0.0	0.0	0.9944467985777576	0.0	0.0	8.39	6.899211549400183	0.010304500886573	-3.1032518116501477	1.0350929023248452	6.18267755635036	0.0	1.1377803450098125	0.0	0.0	0.0	0.0	3.1032518116501477	0.0	0.0	0.0	0.0	-0.5902941665214506	0.0	0.0	0.2067082877846654	3.178313917908299	0.0	0.0	-0.0561883824343055	-3.09133877817518	-0.0379071674114354	0.0	0.0	0.5800442794895773	0.0	0.0	0.0	0.0	0.0	1.0239753763183217	0.0	0.0	1.1531958783361256	0.5902941665214506	0.0026348608766967	0.0	-0.0535535215576088	0.0	0.0	0.0	0.0	-3.178313917908299	1.0055643245842814	0.0295285777405638	0.0	0.0295285777405638	0.0	1.0535039540588853	0.0	0.0	5.158702180032038	0.8177647959264874	0.0561883824343055	3.09133877817518	1.103240688488108	0.5800442794895773	0.0	0.5881817438397031	-1.1531958783361256	0.0	-1.1377803450098125	0.0379071674114354	0.0	0.0	0.0	0.0	0.5421371120781416	0.0	-0.0074068752372684	-0.0074068752372684	0.0	0.0	1.0239753763183217	-0.9944467985777576	-0.0018434752086074	0.0	-0.0018434752086081	-0.0055634000286603	0.5800442794895773	-4.440892098500626e-16
1.0	0.0	0.0	0.0	1.1339089362933674	1.1339089362933674	0.0	0.0	1.040577756715667	0.0	0.0	8.39	7.452588575080425	0.0236610925536064	-3.3970726719748088	1.1339089362933674	6.73943616574717	0.0	1.369698821917822	0.0	0.0	0.0	0.0	3.3970726719748088	0.0	0.0	0.0	0.0	-0.733997049356634	0.0	0.0	0.4746415166253576	3.569429534572301	0.0	0.0	-0.129019205476305	-3.369718082873585	-0.0870420611769519	0.0	0.0	0.7104613605935624	0.0	0.0	0.0	0.0	0.0	1.1083809835372815	0.0	0.0	1.4050958163780172	0.733997049356634	0.0060501413659571	0.0	-0.1229690641103478	0.0	0.0	0.0	0.0	-3.569429534572301	1.066105709471753	0.0678032268216144	0.0	0.0678032268216144	0.0	1.176184210358896	0.0	0.0	5.631055182209889	0.634882297682276	0.129019205476305	3.369718082873585	1.2903892057873887	0.7104613605935624	0.0	0.7291465253831447	-1.4050958163780172	0.0	-1.369698821917822	0.0870420611769519	0.0	0.0	0.0	0.0	0.6234192994166109	0.0	-0.0170075933275321	-0.0170075933275321	0.0	0.0	1.1083809835372815	-1.040577756715667	-0.0042329694578398	0.0	-0.0042329694578403	-0.0127746238696917	0.7104613605935624	-4.440892098500626e-16
2.0	0.0	0.0	0.0	1.1518934553031908	1.1518934553031908	0.0	0.0	1.0489735914830982	0.0	0.0	8.39	7.5533031983885826	0.0260919923488636	-3.4505480710145515	1.1518934553031908	6.84076623732006	0.0	1.411907986657322	0.0	0.0	0.0	0.0	3.4505480710145515	0.0	0.0	0.0	0.0	-0.7601509752361023	0.0	0.0	0.5234053665181975	3.640612580080615	0.0	0.0	-0.1422744158798835	-3.42038311866003	-0.0959846122537654	0.0	0.0	0.7341972704466886	0.0	0.0	0.0	0.0	0.0	1.1237428047580018	0.0	0.0	1.450941607211222	0.7601509752361023	0.0066717224436044	0.0	-0.1356026934362791	0.0	0.0	0.0	0.0	-3.640612580080615	1.0771242420282872	0.0747692132749036	0.0	0.0747692132749036	0.0	1.1985120180329054	0.0	0.0	5.717023432562058	0.6015976814702477	0.1422744158798835	3.42038311866003	1.3244502375031662	0.7341972704466886	0.0	0.7548021168045853	-1.450941607211222	0.0	-1.411907986657322	0.0959846122537654	0.0	0.0	0.0	0.0	0.6382126581929246	0.0	-0.0187549241003629	-0.0187549241003629	0.0	0.0	1.1237428047580018	-1.0489735914830982	-0.0046678574312112	0.0	-0.0046678574312119	-0.014087066669151	0.7341972704466886	2.220446049250313e-16
3.0	0.0	0.0	0.0	1.1246060462494567	1.1246060462494567	0.0	0.0	1.036234825574412	0.0	0.0	8.39	7.400491709663122	0.0224036558942945	-3.369411339633962	1.1246060462494567	6.687020946109137	0.0	1.3478651983328702	0.0	0.0	0.0	0.0	3.369411339633962	0.0	0.0	0.0	0.0	-0.7204683530072684	0.0	0.0	0.4494173372395484	3.532608530630361	0.0	0.0	-0.1221626548604092	-3.3435104730545686	-0.0824163289383401	0.0	0.0	0.6981834364892143	0.0	0.0	0.0	0.0	0.0	1.1004347419051024	0.0	0.0	1.3813810675507348	0.7204683530072684	0.0057286148121711	0.0	-0.1164340400482381	0.0	0.0	0.0	0.0	-3.532608530630361	1.0604061299187664	0.0641999163306903	0.0	0.0641999163306903	0.0	1.1646346582357927	0.0	0.0	5.586586204204035	0.6520995012452485	0.1221626548604092	3.3435104730545686	1.2727703841407842	0.6981834364892143	0.0	0.7158756035489381	-1.3813810675507348	0.0	-1.3478651983328702	0.0824163289383401	0.0	0.0	0.0	0.0	0.6157671075508734	0.0	-0.0161037478568187	-0.0161037478568187	0.0	0.0	1.1004347419051024	-1.036234825574412	-0.0040080140394889	0.0	-0.0040080140394894	-0.0120957338173293	0.6981834364892143	-8.881784197001252e-16
4.0	0.0	0.0	0.0	1.3081178686294666	1.3081178686294666	0.0	0.0	1.1219048920205146	0.0	0.0	8.39	8.428171351998895	0.0472082587422872	-3.9150677413937913	1.3081178686294666	7.720980546923667	0.0	1.778562329473981	0.0	0.0	0.0	0.0	3.9150677413937913	0.0	0.0	0.0	0.0	-0.9873397993835318	0.0	0.0	0.9469976703702664	4.258951581376108	0.0	0.0	-0.2574171932699436	-3.8604902734618336	-0.1736650214352509	0.0	0.0	0.9403817444125794	0.0	0.0	0.0	0.0	0.0	1.2571848782724129	0.0	0.0	1.8491858845524427	0.9873397993835318	0.0120711517604028	0.0	-0.2453460415095407	0.0	0.0	0.0	0.0	-4.258951581376108	1.1728378823775685	0.1352799862518983	0.0	0.1352799862518983	0.0	1.3924648645243112	0.0	0.0	6.463795668651255	0.312467366799384	0.2574171932699436	3.8604902734618336	1.6203249669957085	0.9403817444125794	0.0	0.9776621063413627	-1.8491858845524427	0.0	-1.778562329473981	0.1736650214352509	0.0	0.0	0.0	0.0	0.766716722977328	0.0	-0.0339332963839558	-0.0339332963839558	0.0	0.0	1.2571848782724129	-1.1219048920205146	-0.0084455574889948	0.0	-0.0084455574889953	-0.0254877388949604	0.9403817444125794	0.0
5.0	0.0	0.0	0.0	1.35523644151248	1.35523644151248	0.0	0.0	1.143901574399781	0.0	0.0	8.39	8.69203881023553	0.0535770990271768	-4.055170709158794	1.35523644151248	7.986460449946951	0.0	1.889148306448006	0.0	0.0	0.0	0.0	4.055170709158794	0.0	0.0	0.0	0.0	-1.0558618244683025	0.0	0.0	1.0747566064851806	4.44544772931236	0.0	0.0	-0.2921452055753901	-3.993230224973476	-0.1970940741912737	0.0	0.0	1.0025686840659709	0.0	0.0	0.0	0.0	0.0	1.2974321093720589	0.0	0.0	1.9692996465926624	1.0558618244683025	0.0136996642212491	0.0	-0.278445541354141	0.0	0.0	0.0	0.0	-4.44544772931236	1.201705906540202	0.1535305349722779	0.0	0.1535305349722779	0.0	1.4509626443443369	0.0	0.0	6.689028340574892	0.2252632767699031	0.2921452055753901	3.993230224973476	1.7095632282188116	1.0025686840659709	0.0	1.0448785191677312	-1.9692996465926624	0.0	-1.889148306448006	0.1970940741912737	0.0	0.0	0.0	0.0	0.8054746098746959	0.0	-0.0385112187807344	-0.0385112187807344	0.0	0.0	1.2974321093720589	-1.143901574399781	-0.0095849430159613	0.0	-0.0095849430159622	-0.0289262757647722	1.0025686840659709	0.0
6.0	0.0	0.0	0.0	1.298653926852507	1.298653926852507	0.0	0.0	1.1174867760083749	0.0	0.0	8.39	8.375172585084067	0.0459290533259303	-3.886927535768311	1.298653926852507	7.667657914436405	0.0	1.7563507219614012	0.0	0.0	0.0	0.0	3.886927535768311	0.0	0.0	0.0	0.0	-0.9735768940966562	0.0	0.0	0.9213368097181706	4.2214931318157145	0.0	0.0	-0.2504419419756332	-3.8338289572182025	-0.1689592084700985	0.0	0.0	0.9278912647533544	0.0	0.0	0.0	0.0	0.0	1.2491010712191608	0.0	0.0	1.8250605857369933	0.9735768940966562	0.0117440589354404	0.0	-0.2386978830401928	0.0	0.0	0.0	0.0	-4.2214931318157145	1.167039631641721	0.1316142952107859	0.0	0.1316142952107859	0.0	1.3807153664299467	0.0	0.0	6.418556843217244	0.3299826347766397	0.2504419419756332	3.8338289572182025	1.6024011281182151	0.9278912647533544	0.0	0.9641614381648403	-1.8250605857369933	0.0	-1.7563507219614012	0.1689592084700985	0.0	0.0	0.0	0.0	0.7589320562832547	0.0	-0.0330138035306785	-0.0330138035306785	0.0	0.0	1.2491010712191608	-1.1174867760083749	-0.0082167076400084	0.0	-0.0082167076400092	-0.0247970958906692	0.9278912647533544	0.0
7.0	0.0	0.0	0.0	1.2817174111518006	1.2817174111518006	0.0	0.0	1.1095801877208884	0.0	0.0	8.39	8.280326857043327	0.0436398081964538	-3.83656828318316	1.2817174111518006	7.572232601854479	0.0	1.7166011917719226	0.0	0.0	0.0	0.0	3.83656828318316	0.0	0.0	0.0	0.0	-0.9489470234812244	0.0	0.0	0.8754145524208456	4.154458102009409	0.0	0.0	-0.2379591461336234	-3.78611630092724	-0.1605377624122969	0.0	0.0	0.9055385062682128	0.0	0.0	0.0	0.0	0.0	1.2346344220886465	0.0	0.0	1.7818863448338176	0.9489470234812244	0.0111586989558332	0.0	-0.2268004471777902	0.0	0.0	0.0	0.0	-4.154458102009409	1.1566631767840423	0.1250542343677581	0.0	0.1250542343677581	0.0	1.3596886564564046	0.0	0.0	6.337598179765832	0.3613276724036713	0.2379591461336234	3.78611630092724	1.570324918678229	0.9055385062682128	0.0	0.9400008628009516	-1.7818863448338176	0.0	-1.7166011917719226	0.1605377624122969	0.0	0.0	0.0	0.0	0.745000743855919	0.0	-0.0313682941316107	-0.0313682941316107	0.0	0.0	1.2346344220886465	-1.1095801877208884	-0.007807161686345	0.0	-0.0078071616863458	-0.0235611324452649	0.9055385062682128	0.0
8.0	0.0	0.0	0.0	1.2464493038189806	1.2464493038189806	0.0	0.0	1.0931157384039702	0.0	0.0	8.39	8.082822873596426	0.038872750770696	-3.7317016413803454	1.2464493038189806	7.373521708428687	0.0	1.6338279270741976	0.0	0.0	0.0	0.0	3.7317016413803454	0.0	0.0	0.0	0.0	-0.8976584978004495	0.0	0.0	0.7797873804601441	4.014866307094401	0.0	0.0	-0.2119653354024511	-3.686760854214344	-0.1430011882601594	0.0	0.0	0.8589917726088387	0.0	0.0	0.0	0.0	0.0	1.204509493012477	0.0	0.0	1.6919815622271588	0.8976584978004495	0.0099397623720669	0.0	-0.2020255730303841	0.0	0.0	0.0	0.0	-4.014866307094401	1.135055549210474	0.1113937546085064	0.0	0.1113937546085064	0.0	1.315903247620983	0.0	0.0	6.169012215416211	0.4265996664145396	0.2119653354024511	3.686760854214344	1.5035303537659015	0.8589917726088387	0.0	0.8896895838924568	-1.6919815622271588	0.0	-1.6338279270741976	0.1430011882601594	0.0	0.0	0.0	0.0	0.7159905843486798	0.0	-0.0279417332539761	-0.0279417332539761	0.0	0.0	1.204509493012477	-1.0931157384039702	-0.0069543351128772	0.0	-0.0069543351128776	-0.0209873981410985	0.8589917726088387	0.0
9.0	0.0	0.0	0.0	1.287661612722611	1.287661612722611	0.0	0.0	1.1123551595833874	0.0	0.0	8.39	8.313614821083114	0.0444432635667952	-3.854242848224245	1.287661612722611	7.605723982429344	0.0	1.7305520671447954	0.0	0.0	0.0	0.0	3.854242848224245	0.0	0.0	0.0	0.0	-0.9575913584901656	0.0	0.0	0.8915318671499081	4.177985357350206	0.0	0.0	-0.2423402275770211	-3.802861991214672	-0.1634934336831682	0.0	0.0	0.9133836442202752	0.0	0.0	0.0	0.0	0.0	1.2397117756603957	0.0	0.0	1.7970391894407212	0.9575913584901656	0.0113641424940295	0.0	-0.2309760850829916	0.0	0.0	0.0	0.0	-4.177985357350206	1.1603049966456027	0.1273566160770083	0.0	0.1273566160770083	0.0	1.367068391737404	0.0	0.0	6.366012206768948	0.3503265181407592	0.2423402275770211	3.802861991214672	1.5815826919952545	0.9133836442202752	0.0	0.9484804894589728	-1.7970391894407212	0.0	-1.7305520671447954	0.1634934336831682	0.0	0.0	0.0	0.0	0.7498902105371064	0.0	-0.0319458178518122	-0.0319458178518122	0.0	0.0	1.2397117756603957	-1.1123551595833874	-0.0079508998520991	0.0	-0.0079508998520998	-0.0239949179997124	0.9133836442202752	0.0
