0,1,2,3,4,5,6,7,8,9
0.13534318,-0.1284014,0.18248278,-0.17553826,-0.030473802,0.065697566,0.21590729,0.21825443,-0.3964845,-0.2713746
0.06641849,-0.108213104,0.20697854,-0.14430784,-0.012278988,-0.030805012,0.11928834,0.16781184,-0.2998172,-0.26017874
0.06944932,-0.11202735,0.2129998,-0.14821702,-0.016923724,-0.006734074,0.1309734,0.17262954,-0.27012187,-0.2635597
0.10105358,-0.13191251,0.24544774,-0.18084244,-0.04719382,0.058740772,0.1591448,0.1989207,-0.28177926,-0.23794226
0.15041983,-0.16637084,0.3164114,-0.24023794,-0.107081436,0.16189924,0.19018644,0.23799902,-0.29026148,-0.18736877
0.046837203,-0.12213154,0.27682593,-0.1474781,-0.04689099,-0.02812291,0.051198393,0.15856056,-0.13620542,-0.20812047
0.2532199,-0.2271593,0.3873675,-0.3337013,-0.20024453,0.33713603,0.27250564,0.31546992,-0.30729982,-0.12597115
0.2197981,-0.23491897,0.4824512,-0.33219907,-0.239721,0.29985046,0.17440654,0.2900021,-0.18023382,-0.07837727
0.19515313,-0.2407936,0.5211533,-0.32060978,-0.24364246,0.29191813,0.14149837,0.27943578,-0.063252516,-0.05911321
0.20382114,-0.25517952,0.54643804,-0.32252637,-0.25714493,0.3225407,0.15828061,0.29429576,-0.01607694,-0.041994844
0.21522675,-0.2695915,0.56911266,-0.32736513,-0.27194226,0.34407967,0.17441337,0.31091985,-0.0004919095,-0.0287414
0.3066711,-0.32270306,0.6256139,-0.4118657,-0.3402048,0.47512826,0.2746198,0.38549945,-0.058608897,-0.004986618
0.28483987,-0.33178926,0.66433066,-0.40808114,-0.35945565,0.45234126,0.23698995,0.38166705,-0.0150821265,0.0020378202
0.2501392,-0.3301228,0.67652977,-0.38584968,-0.35072678,0.42177364,0.21463294,0.3697428,0.03049034,0.0022532002
0.23632504,-0.3313461,0.6795518,-0.37266803,-0.34458405,0.41521838,0.22265196,0.36996,0.041683577,0.00050970755
0.22594708,-0.33170247,0.6796752,-0.3623746,-0.33966616,0.40638754,0.22898337,0.3709735,0.035453457,-0.0028906716
0.19532475,-0.32195982,0.6705802,-0.33615154,-0.32127038,0.36247224,0.21136399,0.35755286,0.03615578,-0.010931498
0.19596957,-0.32189012,0.66161406,-0.33480972,-0.31342053,0.36348963,0.22722252,0.36150473,0.015789928,-0.016764605
0.17334156,-0.31303254,0.6488452,-0.31721202,-0.29758927,0.32324952,0.21076724,0.35004243,0.008301722,-0.026091356
0.19870597,-0.32247773,0.64588046,-0.33877635,-0.304564,0.35964203,0.24337193,0.36690566,-0.025457842,-0.0276804
0.20128213,-0.327102,0.64993197,-0.34758285,-0.311592,0.35911435,0.24058723,0.37019354,-0.039876595,-0.02882188
0.145408,-0.3052339,0.6320184,-0.305812,-0.28023177,0.26446524,0.18352792,0.33540812,-0.006632605,-0.042454068
0.17844735,-0.31296352,0.6216222,-0.32689133,-0.28328684,0.31954992,0.23085907,0.35393032,-0.032435652,-0.044604763
0.20477194,-0.32549527,0.6316065,-0.3514296,-0.30337095,0.35430723,0.24810721,0.3701279,-0.062036987,-0.040015265
0.20199329,-0.32890692,0.64115,-0.3564134,-0.31038395,0.34796208,0.23456734,0.36866212,-0.05804267,-0.038238883
0.20027757,-0.33089456,0.6461572,-0.3583593,-0.31299958,0.3480678,0.23106007,0.36767903,-0.048151217,-0.037564345
0.17883559,-0.32299218,0.6417499,-0.34126174,-0.30250338,0.316006,0.21059376,0.35414904,-0.028210623,-0.04179643
0.1811672,-0.32136995,0.6357645,-0.33903274,-0.29801884,0.32068166,0.21905257,0.3546061,-0.02913926,-0.044322696
0.2019603,-0.32923213,0.63996494,-0.35439187,-0.3089036,0.35123318,0.23896395,0.36717033,-0.048508044,-0.041340042
0.14336894,-0.30577937,0.6235265,-0.30842376,-0.27806538,0.24970143,0.17503773,0.33015653,-0.013008957,-0.05369682
0.19748762,-0.3218993,0.62134564,-0.3448479,-0.29304165,0.34013462,0.24242823,0.36152902,-0.051531337,-0.049453437
0.21157037,-0.33171874,0.6359631,-0.36135444,-0.31221384,0.3562013,0.24272047,0.37075597,-0.06947828,-0.043038525
0.19849679,-0.3305871,0.6425034,-0.3567381,-0.31190836,0.33698356,0.22264263,0.3629998,-0.053497966,-0.04222958
0.12769349,-0.29988575,0.61623776,-0.29725257,-0.26815012,0.21759146,0.15606062,0.3178102,-0.00033039134,-0.059241097
0.13669108,-0.291516,0.58507806,-0.29045135,-0.2479792,0.23359948,0.18791205,0.31980217,-0.00982457,-0.070603415
0.001088467,-0.21022463,0.47141975,-0.15922494,-0.13561888,-0.05551464,0.044339962,0.22423288,0.050870866,-0.13226655
0.107014485,-0.23187104,0.4163201,-0.22460733,-0.14393215,0.13691306,0.1958564,0.28196833,-0.05593066,-0.14587486
0.07901387,-0.21535704,0.38089538,-0.20683464,-0.118581034,0.046990294,0.13573778,0.25394595,-0.08701933,-0.16164032
0.12758222,-0.23360409,0.3787586,-0.24921206,-0.1373962,0.12878528,0.18411912,0.27765015,-0.13673894,-0.15870613
0.21697487,-0.2813488,0.44777092,-0.3341871,-0.21511275,0.27968407,0.24767908,0.33234972,-0.20208523,-0.11604271
0.19648176,-0.28857875,0.4990642,-0.3370764,-0.23868382,0.24994148,0.18693313,0.31630167,-0.13932808,-0.09294495
0.26478136,-0.3271117,0.5625885,-0.3983694,-0.29901212,0.38098958,0.2527748,0.3639518,-0.1363809,-0.059190504
0.23271626,-0.32725516,0.6020024,-0.3812074,-0.3119287,0.3468155,0.20102978,0.34691012,-0.06207739,-0.044419296
0.08682076,-0.2635051,0.5498599,-0.24755329,-0.2219625,0.096110374,0.063685395,0.25445804,0.06305996,-0.07463072
0.037177917,-0.20812643,0.4308657,-0.16623174,-0.13138603,-0.0006621432,0.07269165,0.21946627,0.089228846,-0.12681583
0.11453656,-0.2245298,0.3870748,-0.21300223,-0.13911828,0.13292764,0.17863567,0.26489606,-0.032726776,-0.13473475
0.2845773,-0.3091465,0.48523405,-0.3683956,-0.2645438,0.3896878,0.31892696,0.37745702,-0.22396916,-0.07626078
0.23674099,-0.31534848,0.5534987,-0.36821064,-0.28969708,0.31585672,0.20937112,0.34702572,-0.1497549,-0.05599593
0.22412328,-0.322424,0.5854712,-0.37062696,-0.29719535,0.32864442,0.20382376,0.34270373,-0.075511396,-0.04636304
0.15476872,-0.29699755,0.57600945,-0.30968624,-0.26403195,0.22888722,0.14336905,0.30136484,0.006962329,-0.05489894
0.028675256,-0.22039573,0.46932614,-0.17455223,-0.15336354,-0.018482862,0.041875236,0.2177211,0.086504124,-0.108515784
0.19795407,-0.27942473,0.4728944,-0.29733372,-0.21938437,0.29360065,0.25111502,0.3236935,-0.07468536,-0.08680992
0.2688837,-0.3245273,0.552398,-0.37595394,-0.29741764,0.38599235,0.28101867,0.37295005,-0.15954833,-0.051861994
0.22687285,-0.3256079,0.593848,-0.3684817,-0.305174,0.32974803,0.20845762,0.3502497,-0.095174104,-0.042744875
0.20183106,-0.32249558,0.60546184,-0.35341612,-0.297695,0.31264648,0.19466577,0.33835772,-0.036919937,-0.041468885
-0.20483634,-0.04393016,0.14502664,0.048706528,0.017904542,-0.35641325,-0.22702271,0.0077786185,0.17040528,-0.2524095
0.05783995,-0.12079227,0.08890156,-0.08617227,-0.011237602,0.0032786538,0.14165303,0.1765277,-0.078960195,-0.30263847
0.10864459,-0.15930332,0.13300304,-0.16991115,-0.0363341,0.02958294,0.17549786,0.22368036,-0.27567035,-0.27061102
0.13301176,-0.18939856,0.20394301,-0.22983132,-0.07688299,0.07293356,0.18226099,0.24231146,-0.3064586,-0.23727709
0.07906936,-0.17344217,0.21681875,-0.20536675,-0.060894348,-0.0018327571,0.11265646,0.20095235,-0.20786433,-0.23538227
0.1886876,-0.22908647,0.311131,-0.29915413,-0.15361977,0.22134301,0.22445887,0.27719447,-0.25108975,-0.17979532
0.20996793,-0.25394368,0.40988412,-0.33283237,-0.2115757,0.2699953,0.2019,0.29127797,-0.19465321,-0.12194602
0.14139423,-0.23410769,0.4288482,-0.27710962,-0.18785422,0.16677034,0.1097101,0.24505453,-0.057647176,-0.11193346
0.16460322,-0.24486569,0.44184563,-0.28331962,-0.1974622,0.22872183,0.15433164,0.26516795,-0.03400924,-0.09651444
0.23166078,-0.2812703,0.49720407,-0.33794495,-0.25226864,0.34104544,0.21964246,0.31644195,-0.077117346,-0.062033832
0.33334735,-0.34180486,0.59209454,-0.43677306,-0.34501284,0.48271284,0.3066141,0.39653736,-0.13727142,-0.021402674
0.28165406,-0.3414491,0.64216536,-0.4153696,-0.35675326,0.42736036,0.22573693,0.3716223,-0.04455577,-0.010148752
0.24137285,-0.33584988,0.6566034,-0.38562736,-0.34300146,0.39705846,0.2035249,0.35519367,0.022759754,-0.00790411
0.20080025,-0.32226396,0.6505868,-0.3436167,-0.3192426,0.3503055,0.18686067,0.33747664,0.054014333,-0.012843938
0.21914889,-0.32917613,0.65047616,-0.35088098,-0.32146728,0.3838026,0.22825383,0.35562637,0.026183248,-0.013109506
0.22498998,-0.3356331,0.6579414,-0.3577421,-0.32902467,0.39101338,0.23984171,0.36632,-0.0021537438,-0.013508516
0.14247644,-0.30405945,0.6343157,-0.29236835,-0.2830361,0.2535318,0.16166691,0.31966218,0.031941094,-0.03096668
0.17198278,-0.30858448,0.6147774,-0.30904883,-0.2765242,0.3048654,0.21825664,0.33871853,-0.0027213476,-0.037221406
0.14058238,-0.29402012,0.5947342,-0.28435844,-0.25603193,0.23897004,0.18531406,0.32020098,-0.0104198,-0.05024674
-0.19607435,-0.04321146,0.16883013,0.047872994,0.03221118,-0.3497191,-0.18901046,0.038789134,0.15267129,-0.25275707
0.039233815,-0.108378224,0.08893896,-0.07494959,0.015932132,-0.036663245,0.15109603,0.1830769,-0.09391805,-0.3130966
0.06713389,-0.13081868,0.09400367,-0.13665724,0.016483178,-0.0461519,0.15733616,0.20411694,-0.2666954,-0.30310026
0.014715503,-0.103217326,0.051937547,-0.115583435,0.057593536,-0.13961896,0.096323885,0.15460147,-0.2502087,-0.33597085
0.014761776,-0.086830005,0.019793443,-0.106109194,0.074731104,-0.14025919,0.11379586,0.14290911,-0.25868127,-0.37077793
-0.13332176,0.05871735,-0.16970131,0.058710303,0.21370599,-0.30877697,-0.064725794,-0.03947018,-0.07265661,-0.5099113
0.07455341,-0.045507025,-0.013094697,-0.06731974,0.07923878,-0.01741109,0.16722344,0.1119705,-0.33447382,-0.46377647
0.06521612,-0.06495224,0.06347699,-0.09816097,0.06310469,-0.049115915,0.12613812,0.122413084,-0.3658968,-0.3928571
0.041130703,-0.06265887,0.08608318,-0.08937235,0.065143056,-0.08076714,0.10752651,0.11416493,-0.33652604,-0.38541698
-0.013173209,-0.02343317,0.054994714,-0.024650903,0.10564926,-0.14710517,0.053898394,0.06371842,-0.24719298,-0.41571313
-0.04489954,0.019343792,0.00914365,0.042857997,0.14724952,-0.17972048,0.017416295,0.015774962,-0.1738408,-0.46392617
-0.09860034,0.08328689,-0.07742726,0.12727474,0.21366808,-0.24034956,-0.057550225,-0.056712154,-0.08484095,-0.5326086
-0.017064685,0.037386704,0.009418691,0.077965535,0.143327,-0.10618522,0.029618833,0.0033975134,-0.17566498,-0.49829996
0.0018464427,0.013427342,0.058088675,0.040157203,0.11793148,-0.082895376,0.027371794,0.020314839,-0.20293249,-0.44969484
0.038296938,-0.018997312,0.1036783,-0.012788066,0.0773177,-0.03364918,0.061445534,0.05193856,-0.25244254,-0.40698195
-0.02735424,0.015406596,0.060321886,0.040273923,0.11925262,-0.1256552,-0.006654717,0.0030977947,-0.14832711,-0.42148596
-0.12326865,0.10707399,-0.085114874,0.14883,0.21805932,-0.25134447,-0.10215743,-0.09180408,-0.0134706,-0.51942456
-0.019750958,0.042152267,0.007332353,0.07598741,0.13050622,-0.09161366,0.025717208,0.00087215507,-0.14372273,-0.48242235
-0.30095154,0.2724198,-0.32718092,0.29918027,0.38180077,-0.41754746,-0.32769057,-0.28089958,0.08542675,-0.65606356
-0.124474704,0.14127813,-0.11084359,0.19066711,0.21944572,-0.17391932,-0.09392511,-0.063127466,0.053274736,-0.631635
-0.092652135,0.09835982,-0.0592299,0.14000985,0.20913006,-0.1624333,-0.08403355,-0.03370757,0.022507723,-0.5740638
-0.021123307,0.03521218,0.022757161,0.048011694,0.13968207,-0.07329661,-0.0018836666,0.025581367,-0.10255885,-0.5089781
-0.024288537,0.02814841,0.04216559,0.03353664,0.13779658,-0.10138998,-0.017107619,0.013660548,-0.10124134,-0.47403178
-0.0030677891,0.011860904,0.063936174,0.007603413,0.115603015,-0.07742696,0.012286623,0.02693891,-0.13502108,-0.44912058
-0.08157545,0.07249084,-0.021306204,0.09296673,0.18495564,-0.18762474,-0.07214174,-0.051346973,-0.016643682,-0.49485782
-0.1332066,0.13353004,-0.10685127,0.16909195,0.2452279,-0.24621138,-0.115705095,-0.10391925,0.0708938,-0.56536937
-0.14959502,0.15903287,-0.13691138,0.20329839,0.27243572,-0.25260857,-0.12835923,-0.11259244,0.11410561,-0.60566175
-0.0333988,0.057155807,-0.0077629164,0.081825286,0.15165031,-0.07398029,0.009642723,0.008815984,-0.0719713,-0.5281063
-0.10226489,0.100016445,-0.061158825,0.13102995,0.21965818,-0.19724342,-0.10538318,-0.06514104,0.017633066,-0.5400124
-0.08215415,0.09061975,-0.04170121,0.12587973,0.19880894,-0.16559638,-0.0649607,-0.043872744,0.018108714,-0.5461578
0.03152204,0.002642677,0.0588075,-0.014445668,0.09584748,-0.009761986,0.058371946,0.056931037,-0.20660515,-0.4613067
-0.042640943,0.037350144,0.03227271,0.042024605,0.14385499,-0.1311385,-0.045192406,-0.012851669,-0.084887244,-0.45553976
0.15177715,-0.075268425,0.1321663,-0.15744326,-0.007170982,0.12168603,0.15406246,0.14637898,-0.37911934,-0.3803629
-0.011982197,-0.010344447,0.097602,-0.023524942,0.07097612,-0.095963456,-0.028080724,0.017630486,-0.14437406,-0.37395686
0.03411571,-0.028918538,0.116187,-0.043083966,0.048632808,-0.028603569,0.042740244,0.05550714,-0.17911913,-0.38198924
0.08699621,-0.06429656,0.16431277,-0.09733596,0.012200668,0.04106848,0.10160403,0.10498004,-0.2667852,-0.33450916
0.06633912,-0.06453863,0.1846788,-0.08327218,0.018614294,0.0040274854,0.08381835,0.10102057,-0.24846557,-0.31423745
0.07566985,-0.076137744,0.19842339,-0.08902485,0.012019053,0.009382124,0.10572669,0.12103753,-0.2757314,-0.3058668
-0.3107959,0.22691059,-0.2784269,0.2663285,0.31637684,-0.41816738,-0.33827493,-0.2670091,0.037615743,-0.59127295
-0.36365578,0.360391,-0.4152936,0.39655375,0.42949912,-0.48760277,-0.40690103,-0.32164663,0.25561875,-0.758044
-0.01602715,0.051071115,-0.020744536,0.07125336,0.0819871,0.05070325,0.02686432,0.047308337,-0.12389905,-0.5992923
-0.07377799,0.062728174,-0.0051522935,0.09104123,0.1469461,-0.14632273,-0.120560996,-0.026438834,-0.01615187,-0.52397794
-0.11930939,0.11318563,-0.070848696,0.15506755,0.20832662,-0.22479768,-0.14373799,-0.08093956,0.093410864,-0.58126247
0.06290357,-0.013159977,0.07237404,-0.04267222,0.05048135,0.05045207,0.08096057,0.08282754,-0.23489687,-0.47655562
-0.07287102,0.052140057,0.0049985456,0.066166095,0.1443139,-0.16698134,-0.09550031,-0.043412372,-0.043165036,-0.47947863
-0.03848234,0.0417933,0.02502018,0.060493063,0.12631339,-0.11382111,-0.023568982,-0.010088099,-0.047751307,-0.487958
0.04356002,-0.01520153,0.094402015,-0.033990145,0.06508842,-0.0022906226,0.065106705,0.059933446,-0.20345998,-0.42093143
0.134025,-0.07940627,0.17723458,-0.15047267,-0.011899544,0.10887266,0.14673352,0.13940687,-0.34353232,-0.33689117
0.047771383,-0.054447774,0.18050003,-0.08224972,0.02390884,-0.016055353,0.053316414,0.08227453,-0.21793182,-0.32100993
0.05408421,-0.058446486,0.17584155,-0.071486704,0.02631828,-0.010046895,0.077247106,0.094146155,-0.22178014,-0.32944068
0.045000266,-0.052667905,0.1736942,-0.04969144,0.037690617,-0.028538529,0.07612637,0.09210691,-0.22082998,-0.3276055
-0.23478957,0.17461549,-0.19655249,0.21763566,0.27622345,-0.3621225,-0.24832049,-0.19158392,0.035925057,-0.5572979
-0.016349807,0.038489863,0.012300194,0.08248156,0.09495968,-0.04065257,0.02137294,0.01115048,-0.14481458,-0.5033802
0.23003048,-0.1094215,0.19687733,-0.18707453,-0.09406417,0.25306016,0.24121894,0.21275342,-0.46996453,-0.33335918
0.05031572,-0.064006574,0.22062631,-0.08215074,-0.021559365,-0.020409666,0.022921829,0.09173372,-0.25664026,-0.29847196
0.077019595,-0.082821995,0.2179319,-0.097973555,-0.019865908,0.016403902,0.09387259,0.13087933,-0.2792453,-0.3127731
0.007457324,-0.040262226,0.17405033,-0.01880469,0.041346483,-0.094095215,0.035915293,0.07990912,-0.18611716,-0.33952415
-0.17970335,0.12883632,-0.118815035,0.18309107,0.22955664,-0.3268993,-0.17682044,-0.12347116,0.029097434,-0.5331504
-0.08702949,0.09670548,-0.044614054,0.16781132,0.17911638,-0.17820533,-0.051653747,-0.043763608,-0.0016443892,-0.54763836
0.20635933,-0.079008706,0.14625935,-0.11827244,-0.056835327,0.21417752,0.22921303,0.18779223,-0.44789225,-0.38400534
-0.1569443,0.085052826,-0.10219663,0.1334476,0.15601364,-0.25903666,-0.21866353,-0.13240135,-0.0629791,-0.47844684
0.043126192,-0.018418415,0.07205674,-0.0073612668,0.01898062,0.029157128,0.045368046,0.041630384,-0.22510433,-0.4454876
0.06265523,-0.04624141,0.15644841,-0.058816463,0.0006540027,0.030757666,0.061122704,0.075666055,-0.24863295,-0.36334112
-0.023087975,-0.0020583915,0.10692574,0.023549426,0.069740556,-0.10745583,-0.021281535,0.015471239,-0.10445152,-0.39229673
-0.2748076,0.22845167,-0.26383606,0.27032167,0.3175251,-0.40428236,-0.29718718,-0.2461958,0.13036856,-0.62233615
-0.5579349,0.5534724,-0.6184414,0.55033004,0.60823405,-0.65406233,-0.600371,-0.54137605,0.33834034,-0.8441682
-0.44980755,0.4740883,-0.5257446,0.5093357,0.5463407,-0.5315648,-0.50579834,-0.38054603,0.44840786,-0.87367684
-0.5453555,0.5614342,-0.6328217,0.5881249,0.65971565,-0.6104872,-0.59488934,-0.5112395,0.5451179,-0.90654767
-0.33529788,0.36184624,-0.40848514,0.4538321,0.49293405,-0.35210896,-0.36320236,-0.2072809,0.55129415,-0.87245166
-0.35098925,0.37167555,-0.44238684,0.46665195,0.5339073,-0.41571838,-0.40099743,-0.30309007,0.5432911,-0.8678963
-0.19490816,0.21006222,-0.26730207,0.3381912,0.37471923,-0.21983293,-0.20169447,-0.10353265,0.46471485,-0.8178259
-0.24378602,0.2529425,-0.32963032,0.37550122,0.43600386,-0.334582,-0.29532877,-0.22720757,0.4297284,-0.8166704
-0.40642318,0.4164225,-0.49493143,0.50969815,0.56710184,-0.50556445,-0.4662399,-0.4348668,0.50827456,-0.8724029
-0.20054498,0.21174262,-0.2636161,0.3489917,0.35695857,-0.2209685,-0.19716455,-0.1266046,0.4392027,-0.82186437
-0.1875801,0.18532293,-0.2513854,0.32002848,0.36600235,-0.25654808,-0.21754634,-0.14916752,0.3631058,-0.7860941
-0.06450988,0.05513371,-0.08548402,0.1579207,0.19843698,-0.07494537,-0.038687807,-0.0035171031,0.18450212,-0.6935382
-0.24954139,0.226123,-0.28623444,0.3252842,0.3962959,-0.35391912,-0.31381154,-0.2561572,0.27923563,-0.7605017
-0.23618203,0.2376077,-0.26982054,0.34396487,0.3804819,-0.3258512,-0.26578334,-0.22897102,0.33414993,-0.78456223
-0.30297536,0.30259895,-0.34838226,0.4046551,0.45566046,-0.39419812,-0.3387651,-0.29762897,0.37908205,-0.8130934
-0.2988641,0.3021181,-0.3486411,0.4138062,0.45593277,-0.3760915,-0.3270486,-0.28147268,0.40517095,-0.82542396
-0.17898095,0.17602834,-0.20657925,0.3079305,0.33516735,-0.20802963,-0.17173353,-0.1177687,0.33027253,-0.7756182
-0.14310351,0.13144362,-0.15576464,0.25584903,0.30393383,-0.19190763,-0.15036352,-0.09348553,0.26085237,-0.72934437
-0.08894556,0.077981114,-0.07647116,0.18023355,0.23126577,-0.13106275,-0.08224292,-0.041958723,0.16949153,-0.6719743
-0.0615709,0.053135265,-0.025145024,0.12615196,0.19457789,-0.115837395,-0.057159632,-0.02387685,0.087048635,-0.61661404
-0.07248734,0.06594118,-0.020437049,0.12525672,0.20174335,-0.14899604,-0.075372815,-0.044395387,0.0708885,-0.5974793
-0.021766333,0.028215617,0.03820583,0.056351043,0.14282377,-0.07528027,-0.0040376377,0.0054852306,-0.049288344,-0.5430296
-0.031574905,0.033784505,0.04913766,0.05122016,0.14957812,-0.107531734,-0.028063903,-0.008050032,-0.05905213,-0.51316774
-0.051356073,0.0539742,0.02843917,0.07479779,0.16712973,-0.13934532,-0.04508905,-0.029857673,-0.028828317,-0.5181205
-0.025685113,0.03838286,0.047146454,0.049814206,0.14289527,-0.100904286,-0.007851142,-0.0049116835,-0.07452726,-0.49473852
0.041082997,-0.010870077,0.104158655,-0.039219897,0.08462707,-0.016516903,0.057658207,0.052504472,-0.20942242,-0.43249375
