Time (s)	ACALD	ACALDt	ACKr	ACONTa	ACONTb	ACt2r	ADK1	AKGDH	AKGt2r	ALCD2x	ATPM	ATPS4r	Biomass_Ecoli_core	CO2t	CS	CYTBD	D_LACt2	ENO	ETOHt2r	EX_ac_e	EX_acald_e	EX_akg_e	EX_co2_e	EX_etoh_e	EX_for_e	EX_fru_e	EX_fum_e	EX_glc__D_e	EX_gln__L_e	EX_glu__L_e	EX_h_e	EX_h2o_e	EX_lac__D_e	EX_mal__L_e	EX_nh4_e	EX_o2_e	EX_pi_e	EX_pyr_e	EX_succ_e	FBA	FBP	FORt2	FORti	FRD7	FRUpts2	FUM	FUMt2_2	G6PDH2r	GAPD	GLCpts	GLNS	GLNabc	GLUDy	GLUN	GLUSy	GLUt2r	GND	H2Ot	ICDHyr	ICL	LDH_D	MALS	MALt2_2	MDH	ME1	ME2	NADH16	NADTRHD	NH4t	O2t	PDH	PFK	PFL	PGI	PGK	PGL	PGM	PIt2r	PPC	PPCK	PPS	PTAr	PYK	PYRt2	RPE	RPI	SUCCt2_2	SUCCt3	SUCDi	SUCOAS	TALA	THD2	TKT1	TKT2	TPI	Error
0.0	0.0	0.0	0.0	1.0833419185500266	1.0833419185500266	0.0	0.0	1.0169712134757305	0.0	0.0	8.39	7.169409573125707	0.0168261389464561	-3.246716054119312	1.0833419185500266	6.454526709766629	0.0	1.2510194409931463	0.0	0.0	0.0	0.0	3.246716054119312	0.0	0.0	0.0	0.0	-0.6604601350092042	0.0	0.0	0.337532347265902	3.36928438066088	0.0	0.0	-0.0917495704472361	-3.2272633548833145	-0.0618983173423301	0.0	0.0	0.6437231745991647	0.0	0.0	0.0	0.0	0.0	1.0651881972406951	0.0	0.0	1.2761913448570448	0.6604601350092042	0.0043024437286088	0.0	-0.0874471267186273	0.0	0.0	0.0	0.0	-3.36928438066088	1.035124934785062	0.0482169837649646	0.0	0.0482169837649646	0.0	1.1134051810056598	0.0	0.0	5.389338512525934	0.7284685524858984	0.0917495704472361	3.2272633548833145	1.1946199058585198	0.6437231745991647	0.0	0.6570107765251807	-1.2761913448570448	0.0	-1.2510194409931463	0.0618983173423301	0.0	0.0	0.0	0.0	0.5818248572568367	0.0	-0.0120946286747125	-0.0120946286747125	0.0	0.0	1.0651881972406951	-1.0169712134757305	-0.0030101962575207	0.0	-0.0030101962575211	-0.0090844324171914	0.6437231745991647	1.3322676295501878e-15
1.0	0.0	0.0	0.0	1.0912412061234351	1.0912412061234351	0.0	0.0	1.0206588913730674	0.0	0.0	8.39	7.2136461619343395	0.0178938559387419	-3.270203896907155	1.0912412061234351	6.49903362011275	0.0	1.2695588487097809	0.0	0.0	0.0	0.0	3.270203896907155	0.0	0.0	0.0	0.0	-0.6719476472180478	0.0	0.0	0.3589507501311615	3.400549901107328	0.0	0.0	-0.0975716176627723	-3.249516810056375	-0.0658261278418496	0.0	0.0	0.6541486287157818	0.0	0.0	0.0	0.0	0.0	1.0719355249511264	0.0	0.0	1.296328057194139	0.6719476472180478	0.0045754589635363	0.0	-0.092996158699236	0.0	0.0	0.0	0.0	-3.400549901107328	1.039964572545376	0.051276633578059	0.0	0.051276633578059	0.0	1.1232121585291854	0.0	0.0	5.427098095161624	0.7138490480618034	0.0975716176627723	3.249516810056375	1.2095804329887117	0.6541486287157818	0.0	0.6682794067506057	-1.296328057194139	0.0	-1.2695588487097809	0.0658261278418496	0.0	0.0	0.0	0.0	0.5883225008739321	0.0	-0.0128621036487675	-0.0128621036487675	0.0	0.0	1.0719355249511264	-1.0206588913730674	-0.0032012108274406	0.0	-0.0032012108274411	-0.0096608928213264	0.6541486287157818	-6.661338147750939e-16
2.0	0.0	0.0	0.0	1.1566863526072997	1.1566863526072997	0.0	0.0	1.0512110921802584	0.0	0.0	8.39	7.580143774234635	0.0267398302514998	-3.4647993332114293	1.1566863526072997	6.867770830915339	0.0	1.423156783012571	0.0	0.0	0.0	0.0	3.4647993332114293	0.0	0.0	0.0	0.0	-0.7671210299131881	0.0	0.0	0.5364009948450956	3.659582952695453	0.0	0.0	-0.1458069463953785	-3.4338854154576697	-0.0983678135461936	0.0	0.0	0.740522920762022	0.0	0.0	0.0	0.0	0.0	1.1278367497489563	0.0	0.0	1.4631595690688153	0.7671210299131881	0.0068373745953085	0.0	-0.13896957180007	0.0	0.0	0.0	0.0	-3.659582952695453	1.0800606950386016	0.0766256575686978	0.0	0.0766256575686978	0.0	1.2044624073176542	0.0	0.0	5.739934081166383	0.5927272887050163	0.1458069463953785	3.4338854154576697	1.333527545992569	0.740522920762022	0.0	0.7616393647116306	-1.4631595690688153	0.0	-1.423156783012571	0.0983678135461936	0.0	0.0	0.0	0.0	0.6421551072158298	0.0	-0.0192205899847779	-0.0192205899847779	0.0	0.0	1.1278367497489563	-1.0512110921802584	-0.0047837556319929	0.0	-0.0047837556319934	-0.0144368343527844	0.740522920762022	-8.881784197001252e-16
3.0	0.0	0.0	0.0	1.2649456163403696	1.2649456163403696	0.0	0.0	1.10175049720133	0.0	0.0	8.39	8.186403578043626	0.0413728277700696	-3.786698813798736	1.2649456163403696	7.477735375227517	0.0	1.6772382569174449	0.0	0.0	0.0	0.0	3.786698813798736	0.0	0.0	0.0	0.0	-0.924556697661322	0.0	0.0	0.8299389250676064	4.088075040407028	0.0	0.0	-0.2255977552646356	-3.7388676876137583	-0.1521982215177524	0.0	0.0	0.8834031458784345	0.0	0.0	0.0	0.0	0.0	1.2203084724592417	0.0	0.0	1.7391320072614689	0.924556697661322	0.0105790320608068	0.0	-0.2150187232038289	0.0	0.0	0.0	0.0	-4.088075040407028	1.146387641082458	0.1185579752579115	0.0	0.1185579752579115	0.0	1.338866447717153	0.0	0.0	6.257426902768275	0.392367854972939	0.2255977552646356	3.7388676876137583	1.5385606755149484	0.8834031458784345	0.0	0.9160752679684576	-1.7391320072614689	0.0	-1.6772382569174449	0.1521982215177524	0.0	0.0	0.0	0.0	0.7312049243606797	0.0	-0.0297387886011258	-0.0297387886011258	0.0	0.0	1.2203084724592417	-1.10175049720133	-0.0074015988880651	0.0	-0.0074015988880657	-0.0223371897130601	0.8834031458784345	4.440892098500626e-16
4.0	0.0	0.0	0.0	1.407596314564293	1.407596314564293	0.0	0.0	1.168345088421289	0.0	0.0	8.39	8.98525793319322	0.0606543861434918	-4.210858225938454	1.407596314564293	8.281471380235924	0.0	2.0120354688000326	0.0	0.0	0.0	0.0	4.210858225938454	0.0	0.0	0.0	0.0	-1.1320059925779695	0.0	0.0	1.2167269860384426	4.652689036362106	0.0	0.0	-0.3307362367632325	-4.140735690117962	-0.2231292903060644	0.0	0.0	1.0716730746810397	0.0	0.0	0.0	0.0	0.0	1.3421562973540793	0.0	0.0	2.102774430470697	1.1320059925779695	0.0155093265368908	0.0	-0.3152269102263416	0.0	0.0	0.0	0.0	-4.652689036362106	1.2337851056315023	0.1738112089327903	0.0	0.1738112089327903	0.0	1.5159675062868696	0.0	0.0	6.939315082881845	0.1283589181663628	0.3307362367632325	4.140735690117962	1.8087280318856624	1.0716730746810397	0.0	1.119571843418554	-2.102774430470697	0.0	-2.0120354688000326	0.2231292903060644	0.0	0.0	0.0	0.0	0.8485437843749764	0.0	-0.0435983727599417	-0.0435983727599417	0.0	0.0	1.3421562973540793	-1.168345088421289	-0.0108510696810701	0.0	-0.0108510696810709	-0.0327473030788708	1.0716730746810397	0.0
5.0	0.0	0.0	0.0	1.3722386497342247	1.3722386497342247	0.0	0.0	1.1518388303716116	0.0	0.0	8.39	8.787252421204201	0.0558752235676544	-4.105725292726916	1.3722386497342247	8.0822558935207	0.0	1.929052015152972	0.0	0.0	0.0	0.0	4.105725292726916	0.0	0.0	0.0	0.0	-1.0805872282100386	0.0	0.0	1.120856984767115	4.512742771283135	0.0	0.0	-0.3046764190697063	-4.04112794676035	-0.2055481849383305	0.0	0.0	1.0250081433272935	0.0	0.0	0.0	0.0	0.0	1.3119548710270823	0.0	0.0	2.012641349610183	1.0805872282100386	0.0142872946662492	0.0	-0.2903891244034571	0.0	0.0	0.0	0.0	-4.512742771283135	1.212122609078754	0.1601160406554707	0.0	0.1601160406554707	0.0	1.472070911682553	0.0	0.0	6.770301022493617	0.1937966595582511	0.3046764190697063	4.04112794676035	1.7417638532765507	1.0250081433272935	0.0	1.0691328073786694	-2.012641349610183	0.0	-1.929052015152972	0.2055481849383305	0.0	0.0	0.0	0.0	0.8194599583889637	0.0	-0.0401631107004298	-0.0401631107004298	0.0	0.0	1.3119548710270823	-1.1518388303716116	-0.0099960774962529	0.0	-0.0099960774962536	-0.0301670332041762	1.0250081433272935	0.0
6.0	0.0	0.0	0.0	1.2606379597770423	1.2606379597770423	0.0	0.0	1.0997395247243469	0.0	0.0	8.39	8.162280385875997	0.0407905780333871	-3.77389037263196	1.2606379597770423	7.453464770735121	0.0	1.6671283070531555	0.0	0.0	0.0	0.0	3.77389037263196	0.0	0.0	0.0	0.0	-0.9182923026886272	0.0	0.0	0.8182589953497321	4.071025259258366	0.0	0.0	-0.2224228639004535	-3.7267323853675607	-0.1500562994114224	0.0	0.0	0.8777179147188178	0.0	0.0	0.0	0.0	0.0	1.216629005136821	0.0	0.0	1.7281510117911028	0.9182923026886272	0.010430150803137	0.0	-0.2119927130973164	0.0	0.0	0.0	0.0	-4.071025259258366	1.143748479364568	0.1168894804124742	0.0	0.1168894804124742	0.0	1.3335184855492952	0.0	0.0	6.2368357655983	0.4003401947060868	0.2224228639004535	3.7267323853675607	1.530402368543045	0.8777179147188178	0.0	0.9099302341917828	-1.7281510117911028	0.0	-1.6671283070531555	0.1500562994114224	0.0	0.0	0.0	0.0	0.7276616153073971	0.0	-0.0293202674903985	-0.0293202674903985	0.0	0.0	1.216629005136821	-1.0997395247243469	-0.0072974344101724	0.0	-0.0072974344101731	-0.0220228330802253	0.8777179147188178	-2.220446049250313e-16
7.0	0.0	0.0	0.0	1.2917499253608529	1.2917499253608529	0.0	0.0	1.1142637342508293	0.0	0.0	8.39	8.336509671209582	0.0449958654100706	-3.866399089356398	1.2917499253608529	7.628758738711632	0.0	1.7401472229318304	0.0	0.0	0.0	0.0	3.866399089356398	0.0	0.0	0.0	0.0	-0.9635367733024428	0.0	0.0	0.9026170601260264	4.194166971349516	0.0	0.0	-0.2453534549080332	-3.814379369355816	-0.1655262900840238	0.0	0.0	0.9187793859790464	0.0	0.0	0.0	0.0	0.0	1.2432038861699275	0.0	0.0	1.807461037585296	0.9635367733024428	0.011505442785355	0.0	-0.2338480121226782	0.0	0.0	0.0	0.0	-4.194166971349516	1.1628097734417544	0.1289401519190984	0.0	0.1289401519190984	0.0	1.3721440380890262	0.0	0.0	6.385554852541704	0.3427601263432165	0.2453534549080332	3.814379369355816	1.5893255816638143	0.9187793859790464	0.0	0.9543126208933782	-1.807461037585296	0.0	-1.7401472229318304	0.1655262900840238	0.0	0.0	0.0	0.0	0.7532530958950201	0.0	-0.0323430280567585	-0.0323430280567585	0.0	0.0	1.2432038861699275	-1.1142637342508293	-0.0080497603218612	0.0	-0.0080497603218618	-0.0242932677348967	0.9187793859790464	0.0
8.0	0.0	0.0	0.0	1.3406549893148418	1.3406549893148418	0.0	0.0	1.137094416351589	0.0	0.0	8.39	8.610381610253212	0.0516061789740784	-4.011814032540324	1.3406549893148418	7.904304258056785	0.0	1.8549260446452265	0.0	0.0	0.0	0.0	4.011814032540324	0.0	0.0	0.0	0.0	-1.0346567969786196	0.0	0.0	1.035219950220012	4.387734082659101	0.0	0.0	-0.2813981727098552	-3.952152129028392	-0.1898436505919415	0.0	0.0	0.9833241307531044	0.0	0.0	0.0	0.0	0.0	1.2849770828197085	0.0	0.0	1.932128888390448	1.0346567969786196	0.0131956999636718	0.0	-0.2682024727461833	0.0	0.0	0.0	0.0	-4.387734082659101	1.1927723228467224	0.1478826664681194	0.0	0.1478826664681194	0.0	1.432859749287828	0.0	0.0	6.619327175237077	0.2522497110441419	0.2813981727098552	3.952152129028392	1.6819472933420128	0.9833241307531044	0.0	1.0240775302889336	-1.932128888390448	0.0	-1.8549260446452265	0.1898436505919415	0.0	0.0	0.0	0.0	0.7934804801611628	0.0	-0.0370945214465673	-0.0370945214465673	0.0	0.0	1.2849770828197085	-1.137094416351589	-0.0092323454184621	0.0	-0.0092323454184628	-0.0278621760281045	0.9833241307531044	0.0
9.0	0.0	0.0	0.0	1.3702312841486968	1.3702312841486968	0.0	0.0	1.150901718305133	0.0	0.0	8.39	8.776011026942957	0.0556038955111075	-4.099756566199055	1.3702312841486968	8.070945805197328	0.0	1.9243407840855369	0.0	0.0	0.0	0.0	4.099756566199055	0.0	0.0	0.0	0.0	-1.0776680236036649	0.0	0.0	1.1154141439528102	4.504797582660168	0.0	0.0	-0.3031969214429671	-4.035472902598664	-0.2045500504167117	0.0	0.0	1.0223588287387668	0.0	0.0	0.0	0.0	0.0	1.3102402412817629	0.0	0.0	2.007524211770153	1.0776680236036649	0.0142179160821901	0.0	-0.2889790053607769	0.0	0.0	0.0	0.0	-4.504797582660168	1.210892761172067	0.1593385229766297	0.0	0.1593385229766297	0.0	1.4695787642583926	0.0	0.0	6.760705563915565	0.1975117654821322	0.3031969214429671	4.035472902598664	1.7379620867218553	1.0223588287387668	0.0	1.066269225023888	-2.007524211770153	0.0	-1.9243407840855369	0.2045500504167117	0.0	0.0	0.0	0.0	0.8178087783220558	0.0	-0.0399680800933839	-0.0399680800933839	0.0	0.0	1.3102402412817629	-1.150901718305133	-0.0099475369069369	0.0	-0.0099475369069372	-0.0300205431864467	1.0223588287387668	0.0
