Time (s)	ACALD	ACALDt	ACKr	ACONTa	ACONTb	ACt2r	ADK1	AKGDH	AKGt2r	ALCD2x	ATPM	ATPS4r	Biomass_Ecoli_core	CO2t	CS	CYTBD	D_LACt2	ENO	ETOHt2r	EX_ac_e	EX_acald_e	EX_akg_e	EX_co2_e	EX_etoh_e	EX_for_e	EX_fru_e	EX_fum_e	EX_glc__D_e	EX_gln__L_e	EX_glu__L_e	EX_h_e	EX_h2o_e	EX_lac__D_e	EX_mal__L_e	EX_nh4_e	EX_o2_e	EX_pi_e	EX_pyr_e	EX_succ_e	FBA	FBP	FORt2	FORti	FRD7	FRUpts2	FUM	FUMt2_2	G6PDH2r	GAPD	GLCpts	GLNS	GLNabc	GLUDy	GLUN	GLUSy	GLUt2r	GND	H2Ot	ICDHyr	ICL	LDH_D	MALS	MALt2_2	MDH	ME1	ME2	NADH16	NADTRHD	NH4t	O2t	PDH	PFK	PFL	PGI	PGK	PGL	PGM	PIt2r	PPC	PPCK	PPS	PTAr	PYK	PYRt2	RPE	RPI	SUCCt2_2	SUCCt3	SUCDi	SUCOAS	TALA	THD2	TKT1	TKT2	TPI	Error
0.0	0.0	0.0	0.0	1.0110305657087153	1.0110305657087153	0.0	0.0	0.9832136150693752	0.0	0.0	8.39	6.764460702469895	0.0070520853439827	-3.0317045519389847	1.0110305657087153	6.047103272145613	0.0	1.0813067117871071	0.0	0.0	0.0	0.0	3.0317045519389847	0.0	0.0	0.0	0.0	-0.5553015949658071	0.0	0.0	0.1414648320002958	3.0830747624186925	0.0	0.0	-0.0384536109636692	-3.0235516360728063	-0.0259425063549082	0.0	0.0	0.5482868856741477	0.0	0.0	0.0	0.0	0.0	1.0034220708310924	0.0	0.0	1.0918566314617053	0.5553015949658071	0.0018032182224563	0.0	-0.0366503927412128	0.0	0.0	0.0	0.0	-3.0830747624186925	0.9908221099469984	0.020208455761717	0.0	0.020208455761717	0.0	1.0236305265928094	0.0	0.0	5.04368120131452	0.8622978545529124	0.0384536109636692	3.0235516360728063	1.057668826922611	0.5482868856741477	0.0	0.5538559174702906	-1.0918566314617053	0.0	-1.0813067117871071	0.0259425063549082	0.0	0.0	0.0	0.0	0.5223443793192385	0.0	-0.0050690389452547	-0.0050690389452547	0.0	0.0	1.0034220708310924	-0.9832136150693752	-0.0012616180680384	0.0	-0.0012616180680385	-0.0038074208772161	0.5482868856741477	1.9984014443252818e-15
0.1	0.0	0.0	0.0	1.0102270041740091	1.0102270041740091	0.0	0.0	0.982838482997888	0.0	0.0	8.39	6.759960699037576	0.0069434709535102	-3.029315231785473	1.0102270041740091	6.042575770032239	0.0	1.0794207752670255	0.0	0.0	0.0	0.0	3.029315231785473	0.0	0.0	0.0	0.0	-0.5541330183245963	0.0	0.0	0.1392860273274124	3.079894251599224	0.0	0.0	-0.0378613584153007	-3.02128788501612	-0.0255429465966773	0.0	0.0	0.54722634776714	0.0	0.0	0.0	0.0	0.0	1.002735693362267	0.0	0.0	1.0898082078134768	0.5541330183245963	0.0017754455228125	0.0	-0.0360859128924882	0.0	0.0	0.0	0.0	-3.079894251599224	0.9903297938096304	0.019897210364379	0.0	0.019897210364379	0.0	1.0226329037266462	0.0	0.0	5.039840076669972	0.8637850356819057	0.0378613584153007	3.02128788501612	1.0561469549779543	0.54722634776714	0.0	0.5527096067791266	-1.0898082078134768	0.0	-1.0794207752670255	0.0255429465966773	0.0	0.0	0.0	0.0	0.521683401170462	0.0	-0.004990966921383	-0.004990966921383	0.0	0.0	1.002735693362267	-0.982838482997888	-0.0012421869535828	0.0	-0.001242186953583	-0.0037487799677999	0.54722634776714	4.440892098500626e-16
0.2	0.0	0.0	0.0	1.0076912486292369	1.0076912486292369	0.0	0.0	0.9816546990694506	0.0	0.0	8.39	6.74576028231507	0.0066007224134329	-3.0217753837889885	1.0076912486292369	6.028288577213636	0.0	1.07346942769582	0.0	0.0	0.0	0.0	3.0217753837889885	0.0	0.0	0.0	0.0	-0.5504454044089719	0.0	0.0	0.1324104916134538	3.0698576861373987	0.0	0.0	-0.0359924191759671	-3.014144288606818	-0.0242820775422958	0.0	0.0	0.5438796658243306	0.0	0.0	0.0	0.0	0.0	1.000569729217384	0.0	0.0	1.0833441084263158	0.5504454044089719	0.0016878047211148	0.0	-0.0343046144548523	0.0	0.0	0.0	0.0	-3.0698576861373987	0.9887762184813034	0.0189150301479334	0.0	0.0189150301479334	0.0	1.0194847593653176	0.0	0.0	5.027718847996252	0.868478052496488	0.0359924191759671	3.014144288606818	1.0513444662382343	0.5438796658243306	0.0	0.5490922563142182	-1.0833441084263158	0.0	-1.07346942769582	0.0242820775422958	0.0	0.0	0.0	0.0	0.5195975882820352	0.0	-0.0047445992707755	-0.0047445992707755	0.0	0.0	1.000569729217384	-0.9816546990694506	-0.0011808692397629	0.0	-0.0011808692397632	-0.0035637300310122	0.5438796658243306	-4.440892098500626e-16
0.3	0.0	0.0	0.0	1.0057132152123642	1.0057132152123642	0.0	0.0	0.9807312803378488	0.0	0.0	8.39	6.734683150346042	0.0063333590758056	-3.015893873906882	1.0057132152123642	6.017143754958686	0.0	1.0688270384104903	0.0	0.0	0.0	0.0	3.015893873906882	0.0	0.0	0.0	0.0	-0.5475688560095548	0.0	0.0	0.1270471830606639	3.0620285947586794	0.0	0.0	-0.0345345403685531	-3.008571877479343	-0.0232985280321648	0.0	0.0	0.5412690637368511	0.0	0.0	0.0	0.0	0.0	0.9988801541054776	0.0	0.0	1.078301743587896	0.5475688560095548	0.0016194399156835	0.0	-0.0329151004528696	0.0	0.0	0.0	0.0	-3.0620285947586794	0.9875643414447356	0.0181488737676287	0.0	0.0181488737676287	0.0	1.0170290278731062	0.0	0.0	5.018263600853208	0.8721388722881772	0.0345345403685531	3.008571877479343	1.0475982521242977	0.5412690637368511	0.0	0.5462705173990147	-1.078301743587896	0.0	-1.0688270384104903	0.0232985280321648	0.0	0.0	0.0	0.0	0.517970535704685	0.0	-0.004552418503689	-0.004552418503689	0.0	0.0	0.9988801541054776	-0.9807312803378488	-0.0011330379386615	0.0	-0.0011330379386617	-0.0034193805650273	0.5412690637368511	-2.220446049250313e-16
0.4	0.0	0.0	0.0	1.0026851910172088	1.0026851910172088	0.0	0.0	0.9793176873026156	0.0	0.0	8.39	6.71772599313675	0.0059240724336654	-3.006890308003925	1.0026851910172088	6.000082975726728	0.0	1.061720350040415	0.0	0.0	0.0	0.0	3.006890308003925	0.0	0.0	0.0	0.0	-0.5431653620757954	0.0	0.0	0.1188368930193304	3.050043621239718	0.0	0.0	-0.0323027821662909	-3.000041487863364	-0.0217928852617257	0.0	0.0	0.5372726872260289	0.0	0.0	0.0	0.0	0.0	0.9962937092685272	0.0	0.0	1.0705827624011788	0.5431653620757954	0.0015147853212882	0.0	-0.0307879968450026	0.0	0.0	0.0	0.0	-3.050043621239718	0.9857091690512972	0.0169760219659116	0.0	0.0169760219659116	0.0	1.0132697312344388	0.0	0.0	5.003789266458201	0.8777429489477444	0.0323027821662909	3.000041487863364	1.041863451650012	0.5372726872260289	0.0	0.541950927226894	-1.0705827624011788	0.0	-1.061720350040415	0.0217928852617257	0.0	0.0	0.0	0.0	0.5154798019643042	0.0	-0.0042582232653186	-0.0042582232653186	0.0	0.0	0.9962937092685272	-0.9793176873026156	-0.0010598165583824	0.0	-0.0010598165583828	-0.0031984067069357	0.5372726872260289	6.661338147750939e-16
0.5	0.0	0.0	0.0	1.0005747403577667	1.0005747403577667	0.0	0.0	0.9783324513331788	0.0	0.0	8.39	6.705907314913549	0.0056388107553778	-3.0006150669977174	1.0005747403577667	5.98819207576685	0.0	1.0567671811783337	0.0	0.0	0.0	0.0	3.0006150669977174	0.0	0.0	0.0	0.0	-0.5400962463496994	0.0	0.0	0.1131145437528765	3.041690420064193	0.0	0.0	-0.0307473072869242	-2.994096037883425	-0.0207434931258084	0.0	0.0	0.5344873212913256	0.0	0.0	0.0	0.0	0.0	0.9944910274337896	0.0	0.0	1.0652028420683788	0.5400962463496994	0.0014418439101501	0.0	-0.029305463376774	0.0	0.0	0.0	0.0	-3.041690420064193	0.984416164257156	0.0161585761006106	0.0	0.0161585761006106	0.0	1.0106496035344004	0.0	0.0	4.993701048333061	0.8816488382403952	0.0307473072869242	2.994096037883425	1.0378664514073823	0.5344873212913256	0.0	0.538940290144847	-1.0652028420683788	0.0	-1.0567671811783337	0.0207434931258084	0.0	0.0	0.0	0.0	0.5137438281655174	0.0	-0.0040531771709654	-0.0040531771709654	0.0	0.0	0.9944910274337896	-0.9783324513331788	-0.0010087832441368	0.0	-0.0010087832441372	-0.0030443939268282	0.5344873212913256	4.440892098500626e-16
0.6000000000000001	0.0	0.0	0.0	1.0005747403577667	1.0005747403577667	0.0	0.0	0.9783324513331788	0.0	0.0	8.39	6.705907314913549	0.0056388107553778	-3.0006150669977174	1.0005747403577667	5.98819207576685	0.0	1.0567671811783337	0.0	0.0	0.0	0.0	3.0006150669977174	0.0	0.0	0.0	0.0	-0.5400962463496994	0.0	0.0	0.1131145437528765	3.041690420064193	0.0	0.0	-0.0307473072869242	-2.994096037883425	-0.0207434931258084	0.0	0.0	0.5344873212913256	0.0	0.0	0.0	0.0	0.0	0.9944910274337896	0.0	0.0	1.0652028420683788	0.5400962463496994	0.0014418439101501	0.0	-0.029305463376774	0.0	0.0	0.0	0.0	-3.041690420064193	0.984416164257156	0.0161585761006106	0.0	0.0161585761006106	0.0	1.0106496035344004	0.0	0.0	4.993701048333061	0.8816488382403952	0.0307473072869242	2.994096037883425	1.0378664514073823	0.5344873212913256	0.0	0.538940290144847	-1.0652028420683788	0.0	-1.0567671811783337	0.0207434931258084	0.0	0.0	0.0	0.0	0.5137438281655174	0.0	-0.0040531771709654	-0.0040531771709654	0.0	0.0	0.9944910274337896	-0.9783324513331788	-0.0010087832441368	0.0	-0.0010087832441372	-0.0030443939268282	0.5344873212913256	4.440892098500626e-16
0.7000000000000001	0.0	0.0	0.0	0.9979278161513032	0.9979278161513032	0.0	0.0	0.9770967697857744	0.0	0.0	8.39	6.691084345545638	0.0052810359654021	-2.9927446686795145	0.9979278161513032	5.973278525999826	0.0	1.0505549238573249	0.0	0.0	0.0	0.0	2.9927446686795145	0.0	0.0	0.0	0.0	-0.5362469657841973	0.0	0.0	0.1059375814659572	3.0312138470658883	0.0	0.0	-0.0287964329121446	-2.986639262999913	-0.0194273470059246	0.0	0.0	0.530993919309412	0.0	0.0	0.0	0.0	0.0	0.9922301064482308	0.0	0.0	1.0584553536615664	0.5362469657841973	0.0013503608963533	0.0	-0.0274460720157913	0.0	0.0	0.0	0.0	-3.0312138470658883	0.9827944794888468	0.0151333366624563	0.0	0.0151333366624563	0.0	1.007363443110687	0.0	0.0	4.981048419551595	0.8865475990193932	0.0287964329121446	2.986639262999913	1.0328534194048935	0.530993919309412	0.0	0.5351643534112899	-1.0584553536615664	0.0	-1.0505549238573249	0.0194273470059246	0.0	0.0	0.0	0.0	0.5115665723034873	0.0	-0.0037960086519309	-0.0037960086519309	0.0	0.0	0.9922301064482308	-0.9770967697857744	-0.0009447773342103	0.0	-0.0009447773342104	-0.0028512313177205	0.530993919309412	4.440892098500626e-16
0.8	0.0	0.0	0.0	0.99458356632564	0.99458356632564	0.0	0.0	0.9755355509985528	0.0	0.0	8.39	6.672356301650996	0.0048290062941024	-2.9828008334388705	0.99458356632564	5.954436038524517	0.0	1.0427060627482594	0.0	0.0	0.0	0.0	2.9828008334388705	0.0	0.0	0.0	0.0	-0.5313836017979242	0.0	0.0	0.0968698662596906	3.017977246887632	0.0	0.0	-0.0263316055204819	-2.9772180192622586	-0.0177644654541147	0.0	0.0	0.526580189237181	0.0	0.0	0.0	0.0	0.0	0.9893735514349328	0.0	0.0	1.0499302561642367	0.5313836017979242	0.001234776909402	0.0	-0.0250968286110799	0.0	0.0	0.0	0.0	-3.017977246887632	0.98074556588926	0.0138380004363799	0.0	0.0138380004363799	0.0	1.003211551871313	0.0	0.0	4.965062487089584	0.8927369261792427	0.0263316055204819	2.9772180192622586	1.0265197165510571	0.526580189237181	0.0	0.5303936555076332	-1.0499302561642367	0.0	-1.0427060627482594	0.0177644654541147	0.0	0.0	0.0	0.0	0.5088157237830666	0.0	-0.0034710897242007	-0.0034710897242007	0.0	0.0	0.9893735514349328	-0.9755355509985528	-0.0008639092260147	0.0	-0.000863909226015	-0.0026071804981856	0.526580189237181	4.440892098500626e-16
0.9	0.0	0.0	0.0	0.99458356632564	0.99458356632564	0.0	0.0	0.9755355509985528	0.0	0.0	8.39	6.672356301650996	0.0048290062941024	-2.9828008334388705	0.99458356632564	5.954436038524517	0.0	1.0427060627482594	0.0	0.0	0.0	0.0	2.9828008334388705	0.0	0.0	0.0	0.0	-0.5313836017979242	0.0	0.0	0.0968698662596906	3.017977246887632	0.0	0.0	-0.0263316055204819	-2.9772180192622586	-0.0177644654541147	0.0	0.0	0.526580189237181	0.0	0.0	0.0	0.0	0.0	0.9893735514349328	0.0	0.0	1.0499302561642367	0.5313836017979242	0.001234776909402	0.0	-0.0250968286110799	0.0	0.0	0.0	0.0	-3.017977246887632	0.98074556588926	0.0138380004363799	0.0	0.0138380004363799	0.0	1.003211551871313	0.0	0.0	4.965062487089584	0.8927369261792427	0.0263316055204819	2.9772180192622586	1.0265197165510571	0.526580189237181	0.0	0.5303936555076332	-1.0499302561642367	0.0	-1.0427060627482594	0.0177644654541147	0.0	0.0	0.0	0.0	0.5088157237830666	0.0	-0.0034710897242007	-0.0034710897242007	0.0	0.0	0.9893735514349328	-0.9755355509985528	-0.0008639092260147	0.0	-0.000863909226015	-0.0026071804981856	0.526580189237181	4.440892098500626e-16
